,Spearman corr,pvalue
a1.Antitrypsin,-0.27723931088298176,0.0002415948668179346
TSP4,0.276435334039666,0.0002522863436880013
Factor.B,-0.27627388930180696,0.0002544856110149427
MPIF.1,-0.2755521629450084,0.00026453687773207924
TSG.6,-0.275469578705413,0.00026571022771331235
GP114,0.27459946506105837,0.0002783700307268725
CSF.1,0.273634482390319,0.0002930640103587701
BMP10,0.27346586077151785,0.0002957043877366791
Thrombospondin.1,0.2734546233816529,0.0002958811319409392
SAP,0.27251501189011856,0.0003110113269835001
ISLR2,-0.27122621091445365,0.0003329339451544144
PPIB,0.2699798518677812,0.00035548988077766923
Prothrombin,-0.2694846270036201,0.0003648390907139037
Cathepsin.A,0.2668190884559317,0.0004191954404320828
HMGN1,-0.2664622424132347,0.000427016086770571
suPAR,-0.26548167786014654,0.00044920677854483126
CNTFR.alpha,-0.264363735200565,0.000475805221248006
Galectin.3,-0.2643119700290425,0.00047707140933459115
GDF.9,0.26346561088357184,0.0004982203471967704
HGF,0.26311273340790486,0.000507291343796695
a2.Macroglobulin,-0.2630261645144634,0.0005095398534152559
FAM3B,0.2628806613615297,0.0005133398545252967
HO.2,0.26219536173485347,0.0005315918820686216
Clusterin,0.26088347363415265,0.0005682145333244366
MFRP,0.26082103959224157,0.0005700141627563125
NEGR1,-0.25760373618844823,0.0006701958289118657
IFN.lambda.2,0.25719849554250407,0.0006839049251693213
vWF,0.25709185300837917,0.0006875552808360149
SOD,0.2568944443998543,0.0006943599461938232
SPARCL1,-0.25669220224909045,0.0007013955047491607
FGF9,0.2552966539632598,0.0007517615822434014
ESAM,0.25454288197098274,0.0007803300420543122
Osteopontin,0.25223243581810895,0.0008742359723732594
LIF.sR,0.2516947675293361,0.0008975286853807012
calgranulin.B,-0.2515123443599311,0.0009055601936983316
MIP.5,0.2504730123552944,0.0009525918004626992
ApoM,-0.24952009132563902,0.0009976729953547405
kallikrein.13,-0.24899772125226874,0.0010232081612590017
IL.20.Ra,0.24836163015530804,0.0010551113583675863
RAP,-0.24824297589777256,0.001061162461103921
ABL2,0.24792703772949778,0.0010774300906943918
S100A4,-0.2475794389562476,0.0010955918212313994
Annexin.V,0.247432419930693,0.0011033575317304003
Activated.Protein.C,0.24702331518332082,0.0011252331611312921
ASM3A,0.24687255506440514,0.0011333942989819965
TrkA,0.24679844176966526,0.001137426144148762
X4.1BB,0.24672955717858194,0.001141185319676666
CD30.Ligand,-0.24671337887210468,0.0011420698524017793
Calcineurin.B.a,0.24590643235801649,0.001186994044828658
SPINT2,0.24589097790987338,0.0011878699994960623
MMP.3,0.24562169089966904,0.001203228449259258
ERBB1,0.24464747245863555,0.0012603227631141443
KYNU,0.24435658210710903,0.001277844897046167
Thrombin,-0.24405248971402901,0.0012964003034295526
ROBO3,0.24393739204669038,0.0013034875048215649
a2.Antiplasmin,-0.24363287439647716,0.0013224095927776782
G.CSF.R,0.24272751984102964,0.0013801597263224624
GAS1,0.24092919012611302,0.001501760679876833
IL.1Ra,0.24038693133108324,0.0015403021700056696
PFD5,0.2403654032011506,0.0015418507686592623
BSSP4,-0.24013729962558156,0.001558346628380893
EFNB2,-0.24000062624779472,0.0015683074951040705
MED.1,-0.23992007203569793,0.001574205530570752
DC.SIGNR,-0.23947121502676708,0.001607442245366197
RBM39,0.23809315391142288,0.0017135236592623916
Cadherin.5,-0.23748376260219617,0.0017624373674410936
COLEC12,0.23700324375471374,0.001801900319545934
FGF.8B,0.2367631494296037,0.001821918285807558
FN1.3,0.23653204172497108,0.001841378084591348
AFP,-0.23625600666600294,0.0018648688068146034
CD59,0.23508356291149285,0.0019677153740500224
TGF.b2,0.2345713329965468,0.002014246711327684
GCKR,0.23446650467292066,0.0020238918742207035
a.Synuclein,-0.23393251156094902,0.002073679197148113
Dtk,-0.23344400970741677,0.0021201975950981954
ASAH2,-0.23306720165870531,0.0021567254854332417
TNFSF15,0.23298841097446793,0.0021644353880729858
Noggin,0.23287051638137068,0.0021760184989753533
LBP,-0.2325416744181658,0.0022086253584195576
TRAIL.R2,0.2325049856129492,0.002212290681209199
Myeloperoxidase,-0.23217788870785566,0.002245213676369435
Protein.C,-0.23166390138609816,0.002297847257202122
Kallistatin,-0.23139658947573274,0.002325661139686891
PH,0.23065249496894893,0.0024047009990990275
Trefoil.factor.2,0.2306188907009006,0.0024083273860822543
Galectin.4,0.22936845832761485,0.002546845296226591
Factor.D,0.22868313079955044,0.002625789812102635
TNF.sR.I,0.2282093953948606,0.0026816494613163305
BMPER,0.2281841717522228,0.0026846536199892947
CLC1B,-0.22779626886155233,0.0027312386773527637
IL.8,0.226753415953937,0.002860130832817545
HB.EGF,-0.2266730688703613,0.0028702861634385523
Testican.2,0.2262442209062188,0.002925043482555917
MATK,0.22544412119323878,0.003029736150912375
ERBB2,0.22428782848197848,0.0031870259057897444
Albumin,-0.22414447179663607,0.003207032007227077
Cofilin.1,-0.22410399769439976,0.0032127008543510814
Corticotropin.lipotropin,0.2220908740382909,0.003506340975721099
JAK2,-0.22153973756570816,0.0035908447156462664
Adrenomedullin,-0.22153053509839782,0.0035922711473732904
ENTP3,0.22152973369593226,0.003592395393223772
Apo.E3,0.22111248330052263,0.0036576125735175743
Gelsolin,-0.2205746736118238,0.003743246729012763
STX1a,0.22007580394179554,0.003824290796338195
SECTM1,0.21958107437855137,0.0039062193275607947
ANP,0.2195355415332417,0.003913838519051415
IL.1.sR9,0.2174504008998477,0.004277414924338715
WFKN2,-0.21728639735273764,0.004307260161593327
TrkC,-0.21671418469858345,0.004412861996235649
Kallikrein.4,0.21598062568360854,0.004551639506939202
HDAC8,0.21576953414156658,0.004592294102540327
ITI.heavy.chain.H4,-0.21523653700179132,0.004696399441941386
IGF.I,0.21482488471819966,0.004778247554544078
DAN,0.21412365256917307,0.004920622269666134
LY9,-0.21368799671419228,0.005010979534735547
Thyroxine.Binding.Globulin,-0.21340750469801958,0.005069939031724782
H6ST1,0.2128326316839076,0.005192723514304203
FGF.20,0.21089969227451966,0.005625337870471967
UNC5H4,-0.2108319775826034,0.005641060955932219
EFNB1,0.21072592262492512,0.005665765467749566
BMPR1A,0.21069159174271043,0.0056737832229381505
kallikrein.14,0.20978942273895568,0.0058881472911282515
CD27,-0.2097218365845793,0.005904494006997718
IL24,0.20913706301818802,0.00604763157966582
sCD4,0.20891866526805636,0.0061018792279439365
TXD12,-0.2085980189914543,0.0061823113961110565
SEM6B,-0.20827817817687733,0.006263482757121747
SREC.I,-0.20791045598174773,0.006357979689158954
ABL1,0.20745082852718058,0.006477881092849581
ROBO2,-0.20692140504036957,0.0066184849774856645
TIG2,0.2068177158826844,0.006646339004856283
C1.Esterase.Inhibitor,-0.2066009641492174,0.0067049026724695345
LY86,0.20646319429122045,0.006742364948591843
CCL28,0.2061789866103442,0.006820236067772985
TNF.sR.II,-0.20564204178206155,0.00696954452794807
X14.3.3.protein.theta,0.20551374870241831,0.0070056468650604355
BASI,0.20529282881444202,0.0070682051082210035
GREM1,0.20524288336314575,0.007082416953018294
STAB2,0.2051113584666307,0.0071199637311214975
Catalase,-0.2049320282352662,0.007171442963786826
TGF.b.R.III,0.20492362716825416,0.007173862705451056
Enterokinase,0.20448240599862447,0.00730197193899921
Coagulation.Factor.XI,-0.20444513434719488,0.007312886440639936
PIM1,0.20408053224737296,0.007420422737535497
ALT,0.2036334633056855,0.00755419897956514
IL.1F8,0.2031926606154759,0.0076881940321595725
MSP.R,0.20316541327393287,0.007696545527911958
Granzyme.H,0.20313017713009188,0.007707357593575778
ILT.2,-0.202748115756144,0.007825460592917558
ARGI1,-0.20183947762797314,0.008112817214342743
PERL,0.20150271356639138,0.00822167324267233
ECM1,-0.20018854586672222,0.008658959072021608
B7.2,-0.19773662611064938,0.009530195505570077
CKAP2,-0.197242651614357,0.00971481235112945
EMR2,0.19722727790622793,0.00972060842957078
CHK1,0.19721803163937898,0.009724095857630661
PPase,-0.19596280662422452,0.010207913297381225
HDGR2,0.1959372261873983,0.010217990066945747
Apo.L1,0.19577966580182568,0.01028025074165746
Fibrinogen.g.chain.dimer,0.19460903387059275,0.01075340465226034
LYPD3,0.19417386185008906,0.010934127503430336
PDE7A,0.19410753176633896,0.01096190742420341
Hemoglobin,-0.1931153274065676,0.011384937380160862
CONA1,0.19303852867039803,0.01141827185497669
CK2.A2.B,-0.19289987866498876,0.011478670347700143
IL.1b,0.19249256378989274,0.01165773267369102
C5,-0.19195200996610265,0.01189915914122177
MDM2,0.19158004015613014,0.012067832911745104
Lectin..mannose.binding.2,0.19077022955776837,0.012442331077065914
XEDAR,0.19039838189664726,0.01261768336798887
MDC,-0.19015969425576693,0.012731380584803663
FGFR.3,0.18985954169293745,0.012875631088062986
Endostatin,0.18910441798451696,0.0132448921586359
Plasmin,0.18847486872595434,0.01355980598436627
FN1.4,0.18847313780618102,0.013560680787219328
Ficolin.3,-0.18841643488334964,0.01358936565179342
Factor.H,-0.18767383628760362,0.013969964080613404
DSC3,0.18733464093237948,0.014146889985473273
GI24,0.1869861828956203,0.014330684891465243
EPO.R,-0.18692789653480624,0.014361631085505847
CNTF,-0.18606692982153053,0.01482559862302419
IL.23.R,-0.18577710683692594,0.014984699970468529
X6.Phosphogluconate.dehydrogenase,-0.185428351090519,0.01517812757432448
BST1,-0.18538154514573743,0.015204252319169644
PIGR,-0.18499640721260194,0.015420711105775538
LYVE1,-0.18442194668543288,0.015748569071756757
IL.18.Rb,-0.18416692643963214,0.01589605194265751
Azurocidin,-0.1836182986073036,0.016217419142093074
Myokinase..human,-0.18262239470848596,0.016815262940009568
IL.1Rrp2,-0.18205434239835896,0.01716478139557496
Cadherin.12,0.1814368060612274,0.017551896421410355
INGR2,0.18141220283307338,0.0175674753185024
X6Ckine,0.18118941270671202,0.01770909501864633
a1.Antichymotrypsin,-0.1810213913664705,0.01781655508413965
PD.L2,-0.18061464806055444,0.018079040101020107
TECK,0.1802316910673355,0.018329236332570057
Elastase,0.18000223380762947,0.018480581721576534
ASGR1,0.1796983311302372,0.01868269748230559
CTACK,0.17952604765187055,0.018798126671095573
SEPR,0.17934460876926542,0.018920357822168166
X3HAO,-0.17917795723353525,0.01903323338840776
CLM6,-0.17917675708110492,0.019034048381138452
GDF.11.8,0.1789672673041151,0.019176771628754453
SGTA,-0.17883111318117956,0.01927002832687241
MP2K3,-0.17850269981884473,0.01949658803787172
PLPP,-0.17799291350354327,0.019852838116233125
STRATIFIN,0.176885314983996,0.02064631427181535
IL.11,0.17661097407626283,0.02084703333880729
RAN,-0.17553620000470974,0.02164970428363778
Stress.induced.phosphoprotein.1,-0.1754166795169862,0.021740591523180072
C2,-0.17537378970007572,0.021773286470226094
CD226,0.1753395852942448,0.02179939090819539
sRAGE,-0.17511169131215518,0.021974007181991582
DcR3,0.17504377726633638,0.022026276780704
FCRL3,0.17494077352962206,0.022105757500738822
Rab.GDP.dissociation.inhibitor.beta,-0.17486531439364578,0.022164140786495277
annexin.VI,-0.17478380884902336,0.02222735148778415
Fibronectin,0.17468578668693568,0.022303577201163695
ROR1,-0.17468284386437155,0.022305869129240024
EP15R,0.17462273103652293,0.022352730618179252
C5b..6.Complex,-0.1742094306969616,0.022677225129096253
FGF.12,0.1735721096369172,0.023185554897591075
Afamin,0.17325880544731323,0.023439022222426786
SHP.2,-0.17323360224627704,0.023459515143033422
IDE,-0.173191700825437,0.02349361962876944
PDE1A,0.17291587309861017,0.02371918795019769
Lymphotactin,0.17284471564120238,0.023777680864074374
IL.17B.R,-0.17267354547501973,0.023918894505419726
eIF.5,-0.17251092443042668,0.024053722375278544
DnaJ.homolog,0.17240634520095385,0.024140772853688264
Chymase,0.17175635414622145,0.024687910181922047
DRG.1,-0.17134336216856014,0.025041054268891708
TARC,-0.1713101856802715,0.025069610207191007
CK2.A1.B,-0.17118504475799698,0.025177574131809814
Endothelin.converting.enzyme.1,-0.1708212958613812,0.025493661999034013
SP.D,-0.17072888412424836,0.02557450522464149
MYPC1,0.1704204449496622,0.025845925641724596
Lymphotoxin.a1.b2,-0.16992237292151555,0.026289430982109136
amyloid.precursor.protein,0.16968955211961168,0.026498970381516378
gp130..soluble,-0.16941591736550407,0.0267470688665315
IFN.aA,-0.16872392977757866,0.027383365659690507
Prekallikrein,-0.16864781981011437,0.027454134048174886
Vitronectin,-0.16838738673274004,0.027697473492905793
BAD,-0.16824576874596509,0.0278305683851418
MIA,0.16808274971325185,0.027984452606559605
Arylsulfatase.A,0.1678288164729516,0.028225604533152145
SET,0.16780221575013055,0.028250968742664563
FAM107B,-0.16769849923774988,0.028350050063616877
IL.3,0.16768850276618308,0.02835961544162475
IL.6,0.1675886982608416,0.028455267117582603
DLC8,-0.16753748387953707,0.028504457327256996
C34.gp41.HIV.Fragment,0.16736745800645145,0.028668284060130656
RASA1,0.16734135583432594,0.02869350556690917
IGFBP.2,0.1671407308366099,0.02888799454943065
UBE2N,-0.1666154616379146,0.029402533758921993
X14.3.3,0.1662195108293465,0.02979554282223981
Testican.1,0.16585046351417687,0.030165869971798782
I.TAC,0.1657170475753305,0.030300709892188867
HGFA,-0.16563903766736124,0.030379789946411617
Ephrin.A4,0.16510036162724093,0.030930666121522954
IGFBP.3,0.1648440355879496,0.031195767438568084
LG3BP,0.1642620598666093,0.03180484919037569
HPV.E7.Type.16,0.16425465307588408,0.03181266562132839
Cyclin.B1,0.1634650480128151,0.03265535612342975
Protein.S,-0.1634467514467457,0.03267510523655968
CNTN2,0.16328122798232875,0.03285423058348203
Transferrin,-0.16250423951942694,0.03370624368071703
Dynactin.subunit.2,0.1621252667470386,0.034128558237239356
HSP.90a.b,0.16204578129105374,0.03421770051572274
TNFSF18,-0.16202135578817017,0.034245133095709486
HCC.4,0.16071481224585502,0.03573991986178363
GX,0.16049722889733034,0.035994132994892146
IGFBP.7,0.16007162658545251,0.03649580380767151
p53,0.15947723775677217,0.03720630053242118
Calpain.I,-0.15944385082217108,0.03724655305629968
Apo.B,-0.15920502048854207,0.037535568532620495
AREG,-0.15914741317188785,0.03760556323641336
TMA,0.15907199445375997,0.03769736570481681
Angiopoietin.4,0.15874667648885263,0.0380955232649086
TRAIL.R4,0.15838380123882226,0.038543822942861655
TBK1,0.15818328357148403,0.03879344493109714
BOC,0.1578520380444268,0.03920878981445228
CD23,0.1572009545696966,0.04003608856954751
AIF1,0.15713582902691886,0.040119641813922254
VEGF,0.15678800756600528,0.04056836758800806
RAC3,0.15625384566244319,0.041265698003278714
C3b,-0.15616743468746183,0.041379444748123606
Cathepsin.V,-0.15595740801215996,0.04165701011418419
GHC2,0.1540125165088692,0.044302318325159074
MCP.4,0.15400425341023508,0.04431385015769047
PDE4D,-0.15357607409430818,0.04491485451889774
KI3L2,0.15345984318050818,0.04507917013764293
Histone.H1.2,0.1534079603063632,0.04515267893947028
MCP.3,0.15313261670702316,0.04554447001393868
ING1,0.15311143025606866,0.04557473385300367
TFPI,0.1530573314980404,0.04565208756272158
FLRT3,-0.1529522263266977,0.04580268680105207
IL.12.Rb1,0.15274980863376117,0.04609388836838865
D.dimer,0.1525573761771302,0.04637215619147709
ATPO,0.15243385193641656,0.04655151655857067
PESC,0.1520579547591231,0.04710089250570508
PA2G4,-0.1517300531511572,0.047584526545619746
Keratin.18,-0.1515732877121244,0.047817203468768124
ANK2,0.15086417568399776,0.04888156388724548
eIF.5A.1,-0.15075114676953405,0.04905302531181386
IMDH1,-0.15013144819569063,0.05000200257802071
DR6,-0.14991473047376314,0.050337453335465104
PolyUbiquitin.K48,-0.14946047250634323,0.05104665266090208
NCAM.L1,0.14915290169690912,0.05153153283797444
HCE004331,-0.1491121034738067,0.05159613659982656
IL.18.Ra,0.14836773306291975,0.052786685373448126
Midkine,0.14722149847203228,0.054664408389230375
FCAR,0.14713203458870944,0.05481325907844166
RSK.like.protein.kinase,-0.1464966520301655,0.05588007822819313
Osteocalcin,0.14647244269378404,0.05592106275701413
ATS1,0.14633017993927835,0.05616240417827746
Cathepsin.H,-0.1458589879317449,0.056967902677114025
NSE,-0.14584012302476107,0.057000349358937635
Myostatin,0.14520404223670397,0.05810332590293459
LRIG3,0.14442154285215072,0.05948424477878475
Proteinase.3,-0.14427272395079396,0.05974990392746047
MMP.13,0.14419900665147145,0.05988185871592516
CHKB,0.14418819971671173,0.05990122336611112
ACTH,0.14412742954363908,0.060010211646387875
IL.1.R.AcP,0.14369905108911224,0.06078311892893366
ARTS1,0.14346622151763475,0.06120662184307665
Siglec.7,-0.14325499628112198,0.06159292021398828
VCAM.1,0.14299216130766768,0.06207639572961815
FETUB,-0.14298856085037678,0.0620830401875289
PAK6,-0.1429006068660161,0.06224553594886803
PSA2,0.14285765836821088,0.06232501030149969
Apo.E4,0.14267292076120883,0.06266780837640143
GV,0.14237150319134953,0.06323043340699412
CXCL16..soluble,-0.14231956126156575,0.0633278046831573
GDNF,0.1422906697532313,0.0633820183532135
Thymidine.kinase,-0.14214630664166905,0.06365347922883739
Carbonic.anhydrase.6,0.1415363764097181,0.06481091990040563
K.ras,-0.14129540010114294,0.06527292874481473
GFRa.2,-0.14106060060681425,0.06572568095875679
Nectin.like.protein.2,-0.1406215132985439,0.06657923522117126
PAFAH,-0.1404799793444999,0.06685628759811466
ILT.4,-0.14003498571941728,0.0677334958137584
CDC37,-0.139608485336057,0.06858303315345053
IMB1,-0.13947211422960826,0.06885649209249003
IL.2.sRg,-0.1394244427487836,0.06895229479380817
HCG,-0.1393893037119178,0.06902298120968182
FGF.17,-0.13913618072096393,0.06953391367764121
Cathepsin.D,0.1386829131858653,0.07045652896599632
FST,-0.13824717333709985,0.07135282599942612
GPC5,-0.13807623394831872,0.07170696032027386
LRP1B,0.1379455203382712,0.07197872091787352
KPCI,-0.1377846999126115,0.07231422168777744
ETHE1,-0.13752066637794624,0.07286779503178303
Cadherin.6,-0.13742413656115443,0.07307103565724578
MRC2,0.13731080447439045,0.07331023935694768
MBD4,0.13710795424473807,0.07373996876472742
Lamin.B1,0.13707898593572618,0.0738015031014882
SH21A,0.13692847331004634,0.07412189131326222
JAM.B,-0.13678977354789573,0.0744181307355009
IL.6.sRa,-0.1361008860529056,0.07590371596314782
UFC1,-0.13601567523035454,0.07608912808155713
OX40.Ligand,0.13550655514243912,0.0772045766409516
PPAC,-0.13538799550930952,0.07746621957446712
Galectin.2,0.13521361671348345,0.07785234719277473
TSLP.R,0.13505715860738995,0.07820011365117263
TGM3,0.13450696777133858,0.07943301206685947
ATS13,-0.13330581102561598,0.0821790700034076
LEG9,0.13326328554622896,0.0822776718396713
HSP70.protein.8,0.1329243218319915,0.0830670143989191
OBCAM,0.13269553314864632,0.08360322208340289
X41,-0.13266484964496694,0.08367534521715031
CK.BB,0.13249842594984987,0.08406740288918803
SSRP1,0.1324572589895932,0.08416461020667124
TRAIL.R1,0.13212765701281032,0.08494615221920228
HSP.70,0.13173961116436644,0.08587371871826818
WFKN1,0.13105119503798995,0.08753922127033281
b.ECGF,-0.13012022959344657,0.08983249917076203
SNAA,-0.13011040326272183,0.0898569578786026
FGF7,-0.1297478240245621,0.09076317428299586
MCP.2,-0.12924863980041454,0.09202271872269001
Factor.I,-0.1290775940308109,0.09245748975447982
MAPKAPK3,-0.12898256885779377,0.09269973404133085
GDF2,-0.12882271622548844,0.09310837973494523
Peroxiredoxin.1,-0.12879811307114378,0.09317140203752641
GIB,-0.12870585566937218,0.09340802652624457
Caspase.3,-0.1270673387100644,0.09769067493295677
HPV.E7.Type18,0.12690907087902337,0.09811244962013363
HIPK3,0.12682356425249972,0.09834091898175898
MMP.2,-0.12622723200885688,0.09994601887955856
Triosephosphate.isomerase,-0.12599747841636008,0.1005699260697352
C9,-0.12594879664502812,0.10070251797174766
Phosphoglycerate.mutase.1,-0.1258401907596215,0.10099881951640684
NovH,0.12583103461956002,0.10102383097841179
KIRR3,-0.1252626876096491,0.1025859581267897
JAG1,-0.1249280657371231,0.10351455059978538
KEAP1,-0.1246902092490766,0.10417863109525476
MMEL2,0.12454529310439692,0.10458486931381591
RGMB,-0.1240461782483287,0.10599356770632153
Carbonic.anhydrase.9,0.12400724762817901,0.1061040691963734
GDF.11,0.12397866706181088,0.10618525049273884
IL.10.Rb,0.1239069603158238,0.106389143845629
ERP29,0.12373218934501261,0.10688738202279169
