,Spearman corr,pvalue
CD69negCD56loCD16negNK_CREB_IFNa,0.270962035084388,0.0007971011036396205
CD4posTnaive_ERK_IFNa,0.270874158650405,0.0008003629491026267
CD62LposCD4Tnaive_ERK_IFNa,0.2704865300443724,0.0008148979946909347
CCR2negncMCs_CREB_GMCSF,-0.26877776357466004,0.0008819070497073807
CD56hiCD16negNK_MAPKAPK2_unstim,-0.2671385809741204,0.0009509027987537211
mDCs_CREB_unstim,-0.2669463073167998,0.0009593122451259002
CD8Tnaive_MAPKAPK2_IFNa,0.2663737549721095,0.0009847593107974225
NK_CREB_IFNa,0.26518766313347736,0.0010394541880181121
NKT_CREB_IFNa,0.26410588479822256,0.0010917504964789114
CCR2negncMCs_CREB_IFNa,0.26351810570014483,0.001121164854297393
CCR2poscMCs_IkB_IFNa,0.26318382048026356,0.001138215325514791
CD4Tcm_STAT5_unstim,0.2629313284524809,0.0011512507855098641
CD8Tef_S6_IFNa,0.26229120781866566,0.0011849127839050145
intMCs_STAT1_IL246,0.26026365607119567,0.0012975640288705825
CD8Tmem_CREB_IFNa,0.260086994268725,0.0013078286994257001
ncMCs_CREB_IFNa,0.2588007722515009,0.0013848273831123107
CCR2poscMCs_CREB_unstim,-0.2579917308948733,0.001435357061414067
NK_MAPKAPK2_unstim,-0.2572964887620351,0.0014801170731054102
CD4Tcells_STAT5_unstim,0.2567701673520092,0.0015148445058397661
CCR5posCCR2posCD4Tem_STAT5_unstim,0.2565461251301739,0.0015298512787276916
CD62LposCD8Tnaive_STAT5_unstim,0.256508784759868,0.0015323655433117746
CD56loCD16negNK_MAPKAPK2_IFNa,0.25574419622503314,0.0015846834423786445
CD8Tef_MAPKAPK2_IFNa,0.25386650903250846,0.0017201445800029472
CD8Tmem_ERK_IFNa,0.25291521864614414,0.0017927217988932286
CD56loCD16negNK_CREB_IFNa,0.2527070305095764,0.0018089721316737798
MDSCs_STAT3_IL246,-0.2524706904282169,0.0018275822110791645
CD69posCD56loCD16negNK_MAPKAPK2_unstim,-0.2522697636737138,0.0018435405112990416
CD8Tem_CREB_IFNa,0.2509748757540177,0.0019494614882235414
CCR2posintMCs_ERK_GMCSF,-0.2508952824238827,0.00195614912974083
cMCs_CREB_unstim,-0.25084193903773144,0.0019606428422562602
CD69negCD56loCD16negNK_MAPKAPK2_IFNa,0.25041697006139296,0.0019967791507713305
CCR5posCCR2posCD4Tcm_MAPKAPK2_unstim,-0.24900275043250888,0.0021214337471583454
CD69negCD56loCD16negNK_NFkB_LPS,0.24851261117579265,0.0021662579334639376
CD56loCD16negNK_CREB_LPS,0.2482823233675963,0.0021876134872655744
CCR2poscMCs_STAT1_IL246,0.24437581145526385,0.0025802046023421996
NK_S6_LPS,0.24424336217081935,0.0025945684109223866
CCR2posintMCs_NFkB_GMCSF,-0.2435570106023397,0.0026701672529634243
mDCs_STAT3_IL246,-0.24351433589341864,0.002674932847476447
CD56hiCD16negNK_STAT3_IL246,0.24311781672302754,0.0027195824072508514
MDSCs_CREB_GMCSF,-0.24172022000586427,0.002882382731604604
cMCs_STAT1_IL246,0.24113963452181472,0.0029525636121652222
CD8Tem_MAPKAPK2_IFNa,0.2409064715728104,0.0029811799287959143
CD69negCD56loCD16negNK_MAPKAPK2_unstim,-0.24018570859757943,0.003071230621564261
CD4Tcm_CREB_unstim,-0.24016525013162468,0.003073822119579886
CD8Tmem_NFkB_IFNa,-0.2391899653894224,0.0031996760357873447
intMCs_IkB_IFNa,0.23842537685458753,0.0033015710225248263
CCR5posCCR2posCD4Tcm_IkB_IFNa,0.23794528637922613,0.0033670375464354605
CCR5posCCR2posCD4Tem_MAPKAPK2_IFNa,0.23790192687636444,0.003373007397112617
CD69posCD4Tmem_STAT3_unstim,0.23570313224386685,0.003688541396387448
ncMCs_ERK_GMCSF,-0.2356917036034117,0.0036902486062377854
CD69posCD8Tmem_IkB_unstim,-0.2352781170716626,0.0037525106398604378
CD8Tmem_MAPKAPK2_IFNa,0.23507316407490933,0.0037837134595024445
CD56loCD16negNK_MAPKAPK2_unstim,-0.23426992707340358,0.003908263321518109
Granulocytes_CREB_unstim,-0.2342094712357655,0.00391778509478185
Granulocytes_ERK_GMCSF,-0.23358713173066736,0.004017022503603165
CD4Tem_MAPKAPK2_IFNa,0.23283426654331643,0.004140088774390648
CD69negCD56loCD16negNK_MAPKAPK2_LPS,0.23235134328482956,0.004220801365890254
CD8Tef_IkB_unstim,-0.23223137776823802,0.0042410694058423615
DCs_CREB_unstim,-0.23136206874020643,0.004390567698880402
cMCs_CREB_GMCSF,-0.2308755096013111,0.0044762911845638185
CCR2negncMCs_ERK_GMCSF,-0.22980090816921178,0.004670957819801341
CD4Tem_CREB_unstim,-0.22937598789735206,0.004750002968365249
CD4Tmem_CREB_unstim,-0.2289112008173329,0.004837834699418316
CD56loCD16negNK_STAT5_IFNa,0.2288840231849971,0.0048430152340878255
CD69posCD56loCD16negNK_STAT5_IFNa,0.22878978320279644,0.0048610175346886055
CD4Tcm_IkB_unstim,-0.22855151607798746,0.004906800346160139
Granulocytes_p38_GMCSF,-0.22781004301048483,0.005051753935245811
Bcells_NFkB_IFNa,0.2272339344400511,0.005167012357240495
CD8Tcells_CREB_unstim,-0.2268424833185786,0.005246663868824838
CD4Tmem_STAT3_unstim,0.22683162605652665,0.005248888641011128
CD56hiCD16negNK_MAPKAPK2_LPS,0.22682319036668633,0.0052506177887361345
CD69negCD56loCD16negNK_STAT5_IFNa,0.2267431752874594,0.005267044625889211
ncMCs_S6_IFNa,0.22617595728138426,0.005384816068876505
cMCs_NFkB_GMCSF,-0.22608349541205539,0.005404235430277377
CCR2poscMCs_CREB_GMCSF,-0.2258132222555556,0.005461359061670409
Bcells_IkB_IFNa,0.22527322164322922,0.005577109247686437
CD56hiCD16negNK_IkB_LPS,0.22465389266320138,0.005712557122482395
MDSCs,-0.22433738857203714,0.005782904357836187
CCR2poscMCs_S6_IFNa,0.22430182631460296,0.0057908566587370775
Th1,0.224234258025478,0.005805992921723643
CD69posCD56loCD16negNK_STAT5_IL246,0.22358702494017596,0.0059527810040579665
CD8Tem_MAPKAPK2_unstim,-0.22300784453206512,0.006086932039617447
CD69negCD56loCD16negNK_CREB_LPS,0.22297283235301676,0.006095127360751767
MDSCs_NFkB_GMCSF,-0.22280287716375227,0.006135048804086886
ncMCs_STAT1_IFNa,0.22273906309953706,0.006150098422897092
CD56loCD16negNK_NFkB_LPS,0.22259661607063408,0.0061838112523916276
CD4Tcm_MAPKAPK2_unstim,-0.222338917823667,0.006245219224630279
CD8Tem_ERK_IFNa,0.22202406372594374,0.006320984235605286
CD56loCD16negNK_MAPKAPK2_LPS,0.2219120426150261,0.006348137309418217
intMCs_CREB_GMCSF,-0.22190137393779583,0.006350728727417347
Granulocytes_IkB_unstim,-0.22080783452169478,0.006621399982112915
CD69negCD56loCD16negNK_NFkB_unstim,-0.22056601117114236,0.006682624203690454
intMCs_S6_GMCSF,-0.22005035843834675,0.0068148608373579354
Bcells_MAPKAPK2_IFNa,0.21917730501833763,0.007044063932485758
CD62LposCD8Tnaive_MAPKAPK2_IFNa,0.21913818653516007,0.007054492234367403
CCR2negncMCs_STAT1_IFNa,0.21780657360878433,0.007417760434909722
CD8Tcells_ERK_IFNa,0.21663993795040887,0.00774957166240771
CCR2poscMCs_NFkB_GMCSF,-0.21639100214836965,0.007822054340869333
CD62LposCD8Tnaive_IkB_unstim,-0.21636966479390915,0.007828295025324264
CD8Tnaive_IkB_IFNa,0.21596425505915948,0.007947709838664925
CD69posCD4Tmem_IkB_unstim,-0.21582378414229444,0.00798946111306811
CD69posCD4Tmem_IkB_IFNa,0.21542370874615993,0.008109440196057317
Bcells_STAT5_IFNa,0.21533835932831794,0.008135241386362011
CCR2posintMCs_STAT1_IL246,0.21519980139209996,0.00817728244216003
CD8Tcm_MAPKAPK2_IFNa,0.21500133135647584,0.008237837213260352
CCR2poscMCs_S6_GMCSF,-0.214250154250832,0.008470639063213313
Bcells_STAT5_IL246,0.21359656820361314,0.00867791394881161
CD56hiCD16negNK_S6_unstim,-0.21350334684471425,0.008707840402947645
cMCs_STAT3_IL246,-0.21343400044271757,0.008730161558918882
CCR2posintMCs_NFkB_unstim,-0.21336287592784925,0.008753107609445058
CCR2negncMCs_S6_IFNa,0.21322951746247104,0.008796275266128481
CCR2posintMCs_IkB_LPS,0.21303036882083964,0.00886108947798836
CD8Tcm_IkB_unstim,-0.2130019190148923,0.008870383039117536
CD4posTnaive_S6_IFNa,0.21284722319505361,0.008921067769073724
intMCs_NFkB_GMCSF,-0.21243825723456056,0.009056297072064158
CD4Tmem_STAT5_unstim,0.21200973203247866,0.009199934373695432
CD69posCD4Tmem_MAPKAPK2_unstim,-0.2116594662705607,0.009318830878681857
CD4Tem_IkB_unstim,-0.21156164758880805,0.009352276575763915
intMCs_NFkB_unstim,-0.21135538649568975,0.009423147987868877
CCR2poscMCs_STAT3_IL246,-0.21101043259857824,0.009542734329118023
CD4Tmem_IkB_unstim,-0.21083262131140734,0.009604898393981782
CD69posCD8Tmem_IkB_IL246,0.2098777746992996,0.009944869894170637
cMCs_S6_GMCSF,-0.2093265597090698,0.010145922052532333
cMCs_S6_IFNa,0.2078187199938606,0.010714311599273703
CD56loCD16negNK_NFkB_unstim,-0.2076675803997653,0.01077280120317981
NKT_IkB_IFNa,0.20752546468265518,0.01082805476392747
CD4Tmem_ERK_IFNa,0.20678741452826938,0.011119031774666726
TCRgdposT_IkB_unstim,-0.20670390256828147,0.011152385542239178
CD56hiCD16negNK_MAPKAPK2_IFNa,0.20639978592223682,0.01127459097739485
CD4Tmem_S6_IFNa,0.2057898932072406,0.011523220353079967
CCR5posCCR2posCD4Tem_MAPKAPK2_unstim,-0.20538413696345204,0.011691287321183724
CCR2posintMCs_CREB_IFNa,0.20536314611803047,0.011700040125767103
mDCs_CREB_IFNa,0.20436384668413002,0.012123443090514397
CD8Tem_CREB_unstim,-0.20383144613450624,0.012354462870764556
CD62LposCD4Tnaive_IkB_IFNa,0.20361170493939712,0.012450932812139283
CD4posTnaive_IkB_IFNa,0.20348368081263402,0.012507441362957216
CCR5posCCR2posCD4Tcm_STAT3_IL246,-0.2026266304084703,0.012891556910780777
CD62LposCD4Tnaive_S6_IFNa,0.20257150890944733,0.012916611269779344
NK_STAT5_IFNa,0.20249505005596383,0.012951434677790719
CCR5posCCR2posCD4Tem_STAT6_IL246,-0.20196517242019457,0.013195035921841292
CD8Tem_IkB_unstim,-0.20194468993281978,0.013204532321060315
mDCs,-0.20146730081611605,0.013427567316690413
ncMCs_NFkB_GMCSF,-0.20141929176857992,0.013450178341253227
NKT_MAPKAPK2_IFNa,0.1999968014712127,0.014135419835208642
Th1_IkB_IFNa,0.19969630039589387,0.014284017091030993
CCR2negncMCs_NFkB_GMCSF,-0.19958072305923277,0.014341532035722998
CD8Tmem_IkB_unstim,-0.19944469224006067,0.0144094842219359
CD69posCD4Tmem_CREB_unstim,-0.1983904716860604,0.014945701133663922
CD4Tcells_S6_IFNa,0.19786840036377704,0.01521763011757457
mDCs_p38_LPS,-0.19666657088507902,0.01586006404788058
CCR5posCCR2posCD4Tcm_STAT5_unstim,0.19636945121292634,0.016022481648362494
CD62LposCD4Tnaive_IkB_unstim,-0.19630188292380144,0.016059618553724873
CD69posCD4Tmem_STAT5_unstim,0.19622364595744618,0.016102712729419537
TCRgdposT_MAPKAPK2_unstim,-0.1958438887508674,0.016313321494551534
CD8Tem_S6_IFNa,0.19575778038505845,0.016361407986119438
NK_S6_IFNa,0.19559597211373295,0.01645210196857652
CCR5posCCR2posCD4Tem_NFkB_IFNa,-0.19550173213153235,0.016505124909781826
CD4Tcm_S6_IFNa,0.19529191481267072,0.01662370985612574
CD8Tcells_CREB_IFNa,0.19503338640108225,0.01677084326833874
CD8Tcells_S6_IFNa,0.1946962470006482,0.01696441481450537
Granulocytes_S6_LPS,0.19464645984024034,0.01699316438418821
CD69posCD56loCD16negNK_CREB_LPS,0.19462877782223803,0.017003385035153633
CD69posCD8Tmem_NFkB_unstim,-0.19456288853526998,0.017041517732358895
CD4Tmem_MAPKAPK2_unstim,-0.19405339263922763,0.017338898719523183
CD4Tef_IkB_unstim,-0.1939905086343282,0.0173759131336326
CD8Tmem_MAPKAPK2_unstim,-0.19349926663831712,0.017667433104674026
CD8Tem_IkB_IFNa,0.19326733145629235,0.01780653969813202
CD4Tcm_ERK_unstim,-0.19269764813284726,0.01815225442507101
CD4Tem_MAPKAPK2_unstim,-0.1921109473425595,0.01851436240576205
CD69posCD4Tmem,0.19176236076232833,0.01873245756385525
CCR2posintMCs_p38_LPS,-0.19160766494248965,0.018829954311755978
TCRgdposT_STAT6_unstim,-0.1915898838137726,0.018841188933667864
ncMCs_p38_GMCSF,-0.19150066878121885,0.018897645162795115
CD69posCD8Tmem_CREB_IFNa,0.19136257956916292,0.018985318224328328
ncMCs_IkB_IFNa,0.19124714000508594,0.019058880925846317
cMCs_ERK_GMCSF,-0.19116229738405738,0.019113103171554777
CCR2posintMCs_S6_GMCSF,-0.19113468691861507,0.01913077756436939
Tregs_NFkB_unstim,-0.19103155637205593,0.01919692003468557
CD4Tmem_IkB_IFNa,0.19056746891253987,0.01949701519988654
CCR5posCCR2posCD4Tcm_MAPKAPK2_IFNa,0.18925375058245278,0.020368604434504153
CCR2poscMCs_ERK_GMCSF,-0.1890764152269372,0.02048879715873393
intMCs_p38_GMCSF,-0.18824335335571038,0.02106165036579393
Granulocytes_STAT6_GMCSF,-0.18812967616542686,0.021140881352220756
CD8Tcm_CREB_IFNa,0.18746372258630817,0.021610221321095684
CD8Tef_ERK_IFNa,0.18726017897116118,0.021755451133277103
intMCs_STAT5_IFNa,0.18678364472154316,0.022098753764139365
MDSCs_S6_GMCSF,-0.18670362964231624,0.022156852823158626
CD4Tef_STAT5_unstim,0.1866093896601157,0.022225449196767503
CCR5posCCR2posCD4Tem_STAT5_IL246,-0.1865329308066322,0.022281237101965903
CD56loCD16negNK_S6_LPS,0.18645113761453358,0.022341050576583227
CCR5posCCR2posCD4Tem_NFkB_IL246,-0.18614885842634304,0.022563300910630992
Th1_S6_IL246,0.18614174597485625,0.02256855315215813
CD8Tmem_CREB_unstim,-0.18613891301657579,0.02257064546368998
CD56hiCD16negNK_STAT5_unstim,0.1860494494902397,0.022636805603884747
NKT_ERK_IL246,-0.185923038091636,0.022730573816411942
Granulocytes_STAT3_GMCSF,-0.18573100190149142,0.022873659704844795
CCR5posCCR2posCD4Tem_STAT3_IL246,-0.18497530393101513,0.0234442747967181
CD4posTnaive_IkB_unstim,-0.18488462017455792,0.0235135635001151
Bcells_NFkB_unstim,-0.18465702172697923,0.023688239793567028
CCR2posintMCs_CREB_GMCSF,-0.1840684663664435,0.024145116837472603
DCs_STAT6_IFNa,-0.1838783717439495,0.024294287827789352
CD8Tcells_IkB_IFNa,0.18374129359804908,0.02440234578411402
Bcells_S6_LPS,0.18348524534452296,0.024605291796011466
intMCs_p38_LPS,-0.18331648757701446,0.024739840535964615
Granulocytes_MAPKAPK2_unstim,-0.1829590865720969,0.02502687635518051
DCs_STAT3_IL246,-0.1828380122592209,0.02512475852406542
MDSCs_IkB_IFNa,0.18283415036599282,0.025127886050976947
pDCs_STAT1_IL246,0.18281784099384743,0.025141097760058663
CD4Tcells_IkB_IFNa,0.18219433539966223,0.025650662638864077
intMCs_STAT5_IL246,0.18219433539966223,0.025650662638864077
NKT_NFkB_IL246,0.18141018762323857,0.026304045144634514
NK_IkB_LPS,0.18110855240633353,0.026559143586407454
CCR2negncMCs_IkB_IFNa,0.18059382203226218,0.026999345794143956
CD4Tem_STAT6_IL246,-0.18030064519129216,0.027252848928616756
CD4Tcm_NFkB_unstim,-0.18026686104672968,0.02728219150271115
CD4Tcells_IkB_unstim,-0.1795947343812237,0.027871587273002728
pDCs_ERK_GMCSF,-0.17929131458985823,0.028141199049484217
CD69negCD56loCD16negNK_S6_LPS,0.17909686277714518,0.028315151613527312
CCR5posCCR2posCD4Tem_IkB_unstim,-0.1789172733771026,0.028476622308039306
CCR5posCCR2posCD4Tcm_STAT6_IL246,-0.17885681753946445,0.028531155114652592
pDCs_CREB_GMCSF,-0.1785492040126588,0.028810011915459423
CD56hiCD16negNK_IkB_unstim,-0.17851427650199161,0.02884182063263793
Th1_STAT5_unstim,0.1780513324085803,0.02926626213460297
cMCs_CREB_IFNa,0.17769215360849505,0.029599222514882336
CD4Tcm_IkB_IFNa,0.17747700195101826,0.02980020925263995
DCs_STAT1_IFNa,0.17675702336238336,0.03048125400457602
CCR2poscMCs_CREB_IFNa,0.1755690868396745,0.03163387536936633
TCRgdposT_NFkB_unstim,-0.17552107779213835,0.03168122462617948
CD8Tnaive_ERK_IFNa,0.17543217214855292,0.0317690672926773
CCR2negncMCs_p38_GMCSF,-0.17531068668928632,0.03188943439344336
DCs_MAPKAPK2_IL246,-0.17488145102815597,0.03231782250174271
CD4Tcells_MAPKAPK2_IL246,0.17439166258115837,0.03281259588989971
NKT_IkB_unstim,-0.1743751750386736,0.03282936231255913
pDCs,-0.17419282747697176,0.03301527891074952
CCR2posintMCs_ERK_unstim,-0.1739790352743073,0.03323439094172705
CD8Tnaive_IkB_unstim,-0.1739047731917549,0.033310788570478374
CCR2posintMCs_STAT3_IL246,-0.17369317776002155,0.033529284961644416
Tregs_IkB_unstim,-0.17319236575374256,0.03405126981874798
CCR2posintMCs_p38_GMCSF,-0.17315883628504322,0.034086461040492864
Bcells_IkB_unstim,-0.17303773214468773,0.0342138236100219
MDSCs_ERK_GMCSF,-0.17295036437610728,0.034305956144084986
DCs_NFkB_GMCSF,-0.17257118853797312,0.0347082464023627
CD8Tcells_STAT5_unstim,0.17254629495776924,0.03473479641254848
NK_NFkB_LPS,0.17201463920912824,0.035305940835734406
CD8Tcm_NFkB_IFNa,-0.1716038951357635,0.035752606636765126
Granulocytes_STAT1_IFNa,0.1712804308492189,0.036107708792802035
Tregs_MAPKAPK2_unstim,-0.17105540046151935,0.03635650087815103
CD56hiCD16negNK_STAT6_unstim,-0.17099486846271666,0.036423670930104776
CD69negCD56loCD16negNK_STAT6_unstim,-0.17099486846271666,0.036423670930104776
NK_STAT6_unstim,-0.17099486846271666,0.036423670930104776
CD56loCD16negNK_STAT6_unstim,-0.17099486846271666,0.036423670930104776
CD69posCD56loCD16negNK_STAT6_unstim,-0.17099486846271666,0.036423670930104776
CD8Tcm_CREB_unstim,-0.17087309605463352,0.036559114263209035
CCR2poscMCs_p38_LPS,-0.1703078022437965,0.03719344689007736
NK_NFkB_unstim,-0.1701351739037318,0.03738899702599074
CD4Tem_S6_IFNa,0.16992180035912674,0.037631898815594554
CD4Tem_IkB_IFNa,0.1697315422818539,0.03784960576972568
CD4Tmem_NFkB_unstim,-0.16913231824408798,0.0385422221822481
pDCs_CREB_unstim,-0.16891183224799602,0.03879974118610856
CCR5posCCR2posCD4Tem_STAT5_IFNa,-0.16886560131333164,0.0388539202106533
TCRgdposT_ERK_unstim,-0.16870201492913436,0.039046141691949
CD4Tmem_STAT6_IL246,-0.1686806775746739,0.03907127289983724
CD8Tmem_IkB_IFNa,0.16856687835088452,0.03920553577269234
TCRgdposT_IkB_IFNa,0.16844418856273657,0.03935072214344919
cMCs_p38_LPS,-0.16828964234040636,0.039534248978823724
CD4Tem_NFkB_IFNa,-0.1681152376814704,0.03974222127837438
CD69posCD8Tmem_NFkB_IFNa,-0.16782540528338186,0.04008986998349951
CCR2posintMCs,0.16745200158032295,0.04054152144671926
MDSCs_p38_GMCSF,-0.16690056439328568,0.04121631710455115
CD4Tmem_ERK_unstim,-0.1668314401880965,0.0413015650831345
CCR2posintMCs_STAT6_IL246,-0.16680002725058346,0.0413403541622179
pDCs_MAPKAPK2_GMCSF,-0.16655938891872504,0.041638511523477445
CD69posCD4Tmem_STAT6_IL246,-0.1659654992195742,0.04238207651328643
CD4Tcm_STAT6_unstim,-0.1653058193441702,0.043221012914506696
Granulocytes_NFkB_unstim,-0.1649075220609074,0.04373423295012609
MDSCs_p38_LPS,-0.16468896057444593,0.04401801512561962
CD69posCD4Tmem_MAPKAPK2_IFNa,0.16442182127453833,0.04436695925574012
CCR5posCCR2posCD4Tcm_NFkB_unstim,-0.16422828294391453,0.04462120473418224
DCs_IkB_unstim,-0.16381024646481065,0.04517452025461722
Granulocytes_IkB_LPS,0.16338190121698107,0.0457474077914455
CD8Tem_STAT6_IL246,-0.16326454576744825,0.04590541718505179
CCR2poscMCs_STAT5_IFNa,0.16306539712581686,0.046174595508809285
