,Max Proba
CCR2pcMC_p38,0.018
pDC_NFkB,0.016
CD8Tnaive_STAT3,0.016
CD62LnAgedNeutrophils_S6,0.014
CD4Trm_p38,0.014
mDC_NFkB,0.013
CD4Tcm_Frequency,0.013
Th1naive_S6,0.012
CD62LpImmatureNeutrophils_S6,0.01
CD61pCD41pPLT_NFkB,0.009
CD8Tnaive_p38,0.005
CD4Tem_p38,0.005
gdTcells_p38,0.005
CD8Trm_p38,0.005
CD4Tcm_p38,0.005
NKT_p38,0.005
CCR2nncMC_S6,0.005
CD8Tem_p38,0.005
Tregmem_p38,0.005
CD8Tcm_p38,0.005
CD4Trm_Frequency,0.004
Tregnaive_NFkB,0.004
Tregnaive_STAT5,0.003
CD62LnAgedNeutrophils_IkB,0.003
CD8Tnaive_MAPKAPK2,0.002
pDC_p38,0.0
Bcells_MAPKAPK2,0.0
pDC_MAPKAPK2,0.0
pDC_IkB,0.0
Tregnaive_IkB,0.0
CCR2nncMC_IkB,0.0
pDC_CREB,0.0
NKT_Frequency,0.0
Tregnaive_p38,0.0
CD4Tcm_CREB,0.0
NKT_IkB,0.0
CD4Tcm_STAT5,0.0
Tregnaive_ERK,0.0
Bcells_IkB,0.0
NKT_MAPKAPK2,0.0
Th1mem_STAT3,0.0
Th1mem_STAT5,0.0
Th1mem_p38,0.0
Th1naive_ERK,0.0
Tregnaive_CREB,0.0
Th1mem_IkB,0.0
CCR2pcMC_ERK,0.0
CCR2pcMC_IkB,0.0
Th1mem_STAT6,0.0
Th1mem_MAPKAPK2,0.0
CCR2pcMC_S6,0.0
Tregmem_MAPKAPK2,0.0
CCR2pcMC_STAT3,0.0
Tregmem_IkB,0.0
Th1naive_p38,0.0
CCR2nncMC_CREB,0.0
CD56dimCD16pNKcells_IkB,0.0
mDC_IkB,0.0
CD4Tcm_IkB,0.0
CD8Tcm_IkB,0.0
CD4Tnaive_IkB,0.0
CD8Tnaive_Frequency,0.0
CD8Tnaive_IkB,0.0
CD8Tnaive_STAT5,0.0
CD4Tnaive_MAPKAPK2,0.0
CD8Tem_MAPKAPK2,0.0
CD4Tnaive_Frequency,0.0
CD4Trm_CREB,0.0
CD8Tcm_Frequency,0.0
CD4Trm_STAT3,0.0
CD4Tnaive_p38,0.0
CD4Trm_IkB,0.0
CD56brightCD16nNKcells_p38,0.0
CD62LnAgedNeutrophils_Frequency,0.0
CD62LnAgedNeutrophils_MAPKAPK2,0.0
CD56brightCD16nNKcells_NFkB,0.0
CD62LnAgedNeutrophils_STAT3,0.0
CD56brightCD16nNKcells_Frequency,0.0
CD61pCD41pPLT_IkB,0.0
CD56dimCD16pNKcells_p38,0.0
CD8Trm_IkB,0.0
CD4Tnaive_STAT5,0.0
CD4Tcm_MAPKAPK2,0.0
mDC_S6,0.0
MDSC_IkB,0.0
MDSC_S6,0.0
MDSC_STAT3,0.0
MDSC_p38,0.0
CD4Tem_CREB,0.0
mDC_Frequency,0.0
CD4Tem_STAT5,0.0
mDC_ERK,0.0
CD56dimCD16pNKcells_Frequency,0.0
mDC_STAT3,0.0
gdTcells_MAPKAPK2,0.0
mDC_CREB,0.0
intMC_MAPKAPK2,0.0
intMC_ERK,0.0
intMC_NFkB,0.0
intMC_IkB,0.0
intMC_STAT3,0.0
intMC_p38,0.0
CD4Tem_IkB,0.0
CD4Tem_MAPKAPK2,0.0
Tregnaive_MAPKAPK2,0.0
