,Fold selected features,Fold nb of features
Fold 130,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 131,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 132,"['CREB', 'Frequency']",2
Fold 133,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 134,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 135,"['CREB', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 136,"['CREB', 'p38', 'Frequency']",3
Fold 137,"['p38', 'IkB', 'Frequency']",3
Fold 138,['Frequency'],1
Fold 139,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 140,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 141,"['CREB', 'p38', 'Frequency']",3
Fold 142,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 143,"['CREB', 'p38', 'Frequency']",3
Fold 144,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 145,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 146,"['CREB', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 147,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 148,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 149,['Frequency'],1
Fold 150,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 151,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 152,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 153,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 154,"['p38', 'IkB', 'Frequency']",3
Fold 155,"['CREB', 'Frequency']",2
Fold 156,"['CREB', 'p38', 'NFkB', 'Frequency']",4
Fold 157,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 158,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 159,"['CREB', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 160,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 161,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 162,"['CREB', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 163,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 164,"['CREB', 'Frequency']",2
Fold 165,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 166,"['CREB', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 167,['Frequency'],1
Fold 168,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 169,"['CREB', 'p38', 'Frequency']",3
Fold 170,"['CREB', 'p38', 'NFkB', 'Frequency']",4
Fold 171,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 172,"['p38', 'IkB', 'Frequency']",3
Fold 173,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 174,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 175,"['CREB', 'p38', 'Frequency']",3
Fold 176,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 177,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 178,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 179,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 180,"['CREB', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 181,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 182,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 183,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 184,"['CREB', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 185,"['CREB', 'p38', 'Frequency']",3
Fold 186,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 187,"['CREB', 'p38', 'NFkB', 'Frequency']",4
Fold 188,"['CREB', 'p38', 'Frequency']",3
Fold 189,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 190,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 191,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 192,['Frequency'],1
Fold 193,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 194,"['CREB', 'Frequency']",2
Fold 195,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 196,"['CREB', 'p38', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 197,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
Fold 198,"['p38', 'IkB', 'Frequency']",3
Fold 199,"['CREB', 'p38', 'MAPKAPK2', 'Frequency']",4
