,Fold selected features,Fold nb of features
Fold 12,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa', 'EGA']",9
Fold 13,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tem_150Nd_STAT5_IFNa', 'CD4Tnaive_153Eu_STAT1_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'CD8Tnaive_153Eu_STAT1_IL246', 'Granulocytes_149Sm_CREB_GMCSF', 'Granulocytes_150Nd_STAT5_GMCSF', 'Granulocytes_155Gd_S6_LPS', 'intMCs_167Er_ERK_GMCSF', 'mDCs_154Sm_STAT3_unstim', 'MDSCs_168Er_STAT6_IFNa', 'ncMCs_154Sm_STAT3_unstim', 'ncMCs_155Gd_S6_unstim', 'pDCs_155Gd_S6_IL246', 'EGA']",19
Fold 14,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'CD8Tem_166Er_NFkB_unstim', 'Granulocytes_155Gd_S6_LPS', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IL246', 'pDCs_150Nd_STAT5_GMCSF', 'EGA']",12
Fold 15,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Teff_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tcm_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'pDCs_168Er_STAT6_IL246', 'EGA']",8
Fold 16,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_155Gd_S6_LPS', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'EGA']",9
Fold 17,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'MDSCs_168Er_STAT6_IFNa', 'pDCs_168Er_STAT6_IFNa', 'EGA']",6
Fold 18,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tnaive_153Eu_STAT1_IL246', 'CD4Tnaive_168Er_STAT6_IFNa', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'CD8Tnaive_153Eu_STAT1_IL246', 'Granulocytes_155Gd_S6_LPS', 'intMCs_167Er_ERK_GMCSF', 'mDCs_154Sm_STAT3_unstim', 'pDCs_155Gd_S6_GMCSF', 'pDCs_155Gd_S6_IFNa', 'pDCs_155Gd_S6_IL246', 'pDCs_168Er_STAT6_IL246', 'EGA']",17
Fold 19,"['CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tem_150Nd_STAT5_IFNa', 'CD4Tem_154Sm_STAT3_IL246', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'CD8Tem_166Er_NFkB_unstim', 'Granulocytes_149Sm_CREB_GMCSF', 'Granulocytes_153Eu_STAT1_IFNa', 'Granulocytes_155Gd_S6_LPS', 'Granulocytes_156Gd_IkB_LPS', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_155Gd_S6_LPS', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_149Sm_CREB_LPS', 'ncMCs_150Nd_STAT5_IL246', 'ncMCs_154Sm_STAT3_unstim', 'pDCs_149Sm_CREB_IFNa', 'pDCs_150Nd_STAT5_GMCSF', 'pDCs_159Tb_MAPKAPK2_GMCSF', 'pDCs_166Er_NFkB_IL246', 'EGA']",28
Fold 20,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_159Tb_MAPKAPK2_GMCSF', 'EGA']",8
Fold 21,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_153Eu_STAT1_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_149Sm_CREB_LPS', 'Granulocytes_155Gd_S6_LPS', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'EGA']",10
Fold 22,"['CD4Tnaive_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD56loCD16posNK_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'pDCs_168Er_STAT6_IFNa', 'EGA']",7
Fold 23,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tem_150Nd_STAT5_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'CD8Tnaive_153Eu_STAT1_IL246', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_155Gd_S6_unstim', 'pDCs_155Gd_S6_IL246', 'pDCs_168Er_STAT6_IFNa', 'EGA']",15
Fold 24,"['CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tcm_154Sm_STAT3_IL246', 'CD4Teff_168Er_STAT6_IFNa', 'CD4Tem_154Sm_STAT3_IL246', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'Granulocytes_150Nd_STAT5_GMCSF', 'Granulocytes_155Gd_S6_LPS', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_154Sm_STAT3_unstim', 'pDCs_150Nd_STAT5_GMCSF', 'Tregs_166Er_NFkB_unstim', 'EGA']",18
Fold 25,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'MDSCs_168Er_STAT6_IL246', 'EGA']",6
Fold 26,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Teff_153Eu_STAT1_IL246', 'CD4Tem_150Nd_STAT5_IFNa', 'CD4Tem_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_149Sm_CREB_GMCSF', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa', 'Tregs_166Er_NFkB_unstim', 'EGA']",15
Fold 27,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Teff_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'EGA']",8
Fold 28,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Teff_168Er_STAT6_IFNa', 'CD4Tnaive_153Eu_STAT1_IL246', 'CD4Tnaive_154Sm_STAT3_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'intMCs_167Er_ERK_GMCSF', 'mDCs_154Sm_STAT3_unstim', 'MDSCs_168Er_STAT6_IFNa', 'pDCs_155Gd_S6_IL246', 'EGA']",13
Fold 29,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'Granulocytes_155Gd_S6_LPS', 'pDCs_150Nd_STAT5_GMCSF', 'EGA']",9
Fold 30,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tcm_154Sm_STAT3_IL246', 'CD4Teff_153Eu_STAT1_IL246', 'CD4Teff_168Er_STAT6_IFNa', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tcm_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_149Sm_CREB_GMCSF', 'Granulocytes_156Gd_IkB_LPS', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IL246', 'EGA']",16
Fold 31,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IL246', 'EGA']",6
Fold 32,"['CD4Teff_168Er_STAT6_IFNa', 'CD4Tnaive_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa', 'EGA']",8
Fold 33,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Teff_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_155Gd_S6_LPS', 'MDSCs_168Er_STAT6_IFNa', 'pDCs_155Gd_S6_IL246', 'Tregs_166Er_NFkB_unstim', 'EGA']",13
Fold 34,"['CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tcm_154Sm_STAT3_IL246', 'CD4Teff_168Er_STAT6_IFNa', 'CD4Tem_154Sm_STAT3_IL246', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_166Er_NFkB_IL246', 'CD56hiCD16negNK_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'cMCs_153Eu_STAT1_IL246', 'Granulocytes_149Sm_CREB_GMCSF', 'Granulocytes_150Nd_STAT5_GMCSF', 'Granulocytes_153Eu_STAT1_IFNa', 'Granulocytes_155Gd_S6_LPS', 'Granulocytes_167Er_ERK_GMCSF', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_149Sm_CREB_LPS', 'ncMCs_154Sm_STAT3_unstim', 'ncMCs_155Gd_S6_unstim', 'NKT_154Sm_STAT3_IL246', 'pDCs_149Sm_CREB_IFNa', 'pDCs_150Nd_STAT5_GMCSF', 'pDCs_150Nd_STAT5_IFNa', 'pDCs_155Gd_S6_IFNa', 'pDCs_166Er_NFkB_IL246', 'EGA']",33
Fold 35,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tcm_154Sm_STAT3_IL246', 'CD4Teff_153Eu_STAT1_IL246', 'CD4Teff_168Er_STAT6_IFNa', 'CD4Tem_154Sm_STAT3_IL246', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_153Eu_STAT1_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_166Er_NFkB_unstim', 'Granulocytes_149Sm_CREB_LPS', 'Granulocytes_154Sm_STAT3_GMCSF', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IL246', 'pDCs_166Er_NFkB_IL246', 'EGA']",17
Fold 36,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_155Gd_S6_GMCSF', 'Granulocytes_155Gd_S6_LPS', 'EGA']",7
Fold 37,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Teff_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa', 'EGA']",8
Fold 38,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tnaive_153Eu_STAT1_IL246', 'CD4Tnaive_154Sm_STAT3_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'intMCs_167Er_ERK_GMCSF', 'mDCs_154Sm_STAT3_unstim', 'MDSCs_168Er_STAT6_IFNa', 'ncMCs_155Gd_S6_unstim', 'pDCs_155Gd_S6_IFNa', 'pDCs_155Gd_S6_IL246', 'Tregs_153Eu_STAT1_IFNa', 'EGA']",15
Fold 39,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD8Teff_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_155Gd_S6_LPS', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_150Nd_STAT5_GMCSF', 'EGA']",10
Fold 40,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tcm_154Sm_STAT3_IL246', 'CD4Teff_168Er_STAT6_IFNa', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tcm_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_156Gd_IkB_LPS', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'EGA']",14
Fold 41,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Teff_153Eu_STAT1_IL246', 'CD56hiCD16negNK_153Eu_STAT1_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'Granulocytes_149Sm_CREB_LPS', 'pDCs_166Er_NFkB_IL246', 'EGA']",8
Fold 42,"['CD4Teff_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'intMCs_167Er_ERK_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa', 'EGA']",8
Fold 43,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tem_150Nd_STAT5_IFNa', 'CD4Tnaive_154Sm_STAT3_unstim', 'CD56hiCD16negNK_153Eu_STAT1_IFNa', 'CD56hiCD16negNK_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'Granulocytes_149Sm_CREB_GMCSF', 'intMCs_167Er_ERK_GMCSF', 'mDCs_154Sm_STAT3_unstim', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_155Gd_S6_unstim', 'NKT_150Nd_STAT5_IFNa', 'pDCs_155Gd_S6_IL246', 'EGA']",20
Fold 44,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'EGA']",6
Fold 45,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Teff_153Eu_STAT1_IL246', 'CD4Teff_168Er_STAT6_IFNa', 'CD4Tem_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD8Tcm_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'cMCs_167Er_ERK_GMCSF', 'Granulocytes_149Sm_CREB_GMCSF', 'Granulocytes_156Gd_IkB_unstim', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'EGA']",14
Fold 46,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tcm_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'EGA']",6
Fold 47,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa', 'EGA']",8
Fold 48,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4Tem_150Nd_STAT5_IFNa', 'CD4Tnaive_154Sm_STAT3_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_153Eu_STAT1_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'CD8Tnaive_153Eu_STAT1_IL246', 'Granulocytes_150Nd_STAT5_GMCSF', 'Granulocytes_155Gd_S6_LPS', 'intMCs_167Er_ERK_GMCSF', 'mDCs_154Sm_STAT3_unstim', 'MDSCs_154Sm_STAT3_GMCSF', 'MDSCs_155Gd_S6_LPS', 'MDSCs_168Er_STAT6_IFNa', 'ncMCs_155Gd_S6_unstim', 'pDCs_155Gd_S6_GMCSF', 'pDCs_155Gd_S6_IL246', 'pDCs_168Er_STAT6_IFNa', 'EGA']",21
Fold 49,"['CD4negCD8negTcells_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD8Tem_153Eu_STAT1_IFNa', 'pDCs_150Nd_STAT5_GMCSF', 'EGA']",5
