,Max Proba
CD4negCD8negTcells_168Er_STAT6_IFNa,0.74
CD56hiCD16negNK_166Er_NFkB_IL246,0.737
MDSCs_151Eu_p38_GMCSF,0.736
pDCs_150Nd_STAT5_GMCSF,0.725
CD8Tcm_166Er_NFkB_IL246,0.725
ncMCs_155Gd_S6_IL246,0.723
NKT_151Eu_p38_IFNa,0.72
CD4Tcm_151Eu_p38_IFNa,0.72
CD8Teff_155Gd_S6_IL246,0.719
CD4Teff_159Tb_MAPKAPK2_IL246,0.717
MDSCs_155Gd_S6_IFNa,0.713
CD4negCD8negTcells_167Er_ERK_IFNa,0.706
CD4negCD8negTcells_149Sm_CREB_IFNa,0.706
Bcells_155Gd_S6_IFNa,0.704
intMCs_159Tb_MAPKAPK2_LPS,0.702
CD56loCD16posNK_156Gd_IkB_IFNa,0.702
CD8Tem_149Sm_CREB_IFNa,0.699
CD4Tem_159Tb_MAPKAPK2_IL246,0.697
Tregs_166Er_NFkB_IFNa,0.693
CD8Tnaive_149Sm_CREB_IFNa,0.692
pDCs_156Gd_IkB_IL246,0.69
CD4Teff_156Gd_IkB_IL246,0.686
CD4Tcm_159Tb_MAPKAPK2_IFNa,0.685
CD4Teff_167Er_ERK_IFNa,0.685
NKT_167Er_ERK_unstim,0.684
mDCs_166Er_NFkB_unstim,0.683
CD4Teff_166Er_NFkB_IFNa,0.682
CD4Tem_149Sm_CREB_IFNa,0.682
CD8Tnaive_159Tb_MAPKAPK2_IFNa,0.68
CD4Tem_149Sm_CREB_unstim,0.68
NKT_166Er_NFkB_unstim,0.677
Tregs_155Gd_S6_LPS,0.676
NKT_156Gd_IkB_IFNa,0.674
Tregs_149Sm_CREB_LPS,0.671
CD56hiCD16negNK_166Er_NFkB_LPS,0.67
Bcells_149Sm_CREB_IFNa,0.669
ncMCs_166Er_NFkB_IFNa,0.665
CD4Tcm_166Er_NFkB_IL246,0.662
CD4Teff_155Gd_S6_IL246,0.661
CD8Teff_166Er_NFkB_IL246,0.659
cMCs_167Er_ERK_unstim,0.656
CD4Tem_149Sm_CREB_IL246,0.656
cMCs_167Er_ERK_GMCSF,0.655
CD8Tnaive_166Er_NFkB_unstim,0.655
NKT_159Tb_MAPKAPK2_IL246,0.653
CD56hiCD16negNK_155Gd_S6_IFNa,0.653
cMCs_156Gd_IkB_GMCSF,0.652
Tregs_159Tb_MAPKAPK2_IL246,0.649
CD56hiCD16negNK_159Tb_MAPKAPK2_IL246,0.647
CD8Tcm_159Tb_MAPKAPK2_IL246,0.645
CD8Tem_159Tb_MAPKAPK2_IL246,0.641
Tregs_166Er_NFkB_unstim,0.641
mDCs_155Gd_S6_IFNa,0.628
CD4negCD8negTcells_151Eu_p38_IFNa,0.624
CD8Tcm_149Sm_CREB_IL246,0.624
CD4Teff_154Sm_STAT3_IL246,0.623
Granulocytes_159Tb_MAPKAPK2_GMCSF,0.62
CD8Tcm_149Sm_CREB_IFNa,0.618
CD56hiCD16negNK_149Sm_CREB_unstim,0.609
Bcells_149Sm_CREB_IL246,0.604
CD56loCD16posNK_159Tb_MAPKAPK2_IL246,0.602
CD4Tnaive_149Sm_CREB_IL246,0.602
ncMCs_150Nd_STAT5_GMCSF,0.601
ncMCs_159Tb_MAPKAPK2_unstim,0.597
CD8Tcm_149Sm_CREB_unstim,0.596
CD56hiCD16negNK_156Gd_IkB_unstim,0.594
mDCs_149Sm_CREB_IL246,0.592
CD8Teff_156Gd_IkB_IFNa,0.592
CD4Tem_159Tb_MAPKAPK2_IFNa,0.592
Granulocytes_150Nd_STAT5_IFNa,0.591
Tregs_149Sm_CREB_IFNa,0.59
ncMCs_149Sm_CREB_IL246,0.588
NKT_168Er_STAT6_unstim,0.585
Tregs_167Er_ERK_LPS,0.584
MDSCs_167Er_ERK_GMCSF,0.584
CD8Tnaive_167Er_ERK_IFNa,0.583
Granulocytes_154Sm_STAT3_GMCSF,0.582
CD8Tem_167Er_ERK_IFNa,0.582
CD4Teff_167Er_ERK_IL246,0.578
Granulocytes_156Gd_IkB_GMCSF,0.577
CD4Tcm_149Sm_CREB_unstim,0.577
mDCs_156Gd_IkB_LPS,0.576
CD8Tcm_155Gd_S6_IFNa,0.576
CD8Tnaive_166Er_NFkB_IL246,0.576
Granulocytes_167Er_ERK_IFNa,0.573
Granulocytes_155Gd_S6_IL246,0.572
MDSCs_149Sm_CREB_IL246,0.565
CD8Tcm_166Er_NFkB_IFNa,0.563
ncMCs_166Er_NFkB_LPS,0.562
pDCs_159Tb_MAPKAPK2_unstim,0.553
CD4Teff_156Gd_IkB_IFNa,0.551
pDCs_149Sm_CREB_IFNa,0.55
CD4negCD8negTcells_149Sm_CREB_IL246,0.546
ncMCs_155Gd_S6_IFNa,0.546
MDSCs_167Er_ERK_LPS,0.546
CD4Teff_153Eu_STAT1_IL246,0.546
Tregs_149Sm_CREB_unstim,0.545
MDSCs_166Er_NFkB_IFNa,0.545
Granulocytes_151Eu_p38_unstim,0.545
CD4negCD8negTcells_166Er_NFkB_IFNa,0.541
MDSCs_149Sm_CREB_GMCSF,0.537
CD56hiCD16negNK_149Sm_CREB_IL246,0.532
CD8Teff_155Gd_S6_IFNa,0.531
CD56loCD16posNK_159Tb_MAPKAPK2_unstim,0.53
CD4Teff_149Sm_CREB_IFNa,0.528
pDCs_150Nd_STAT5_IL246,0.528
mDCs_166Er_NFkB_IFNa,0.526
CD56hiCD16negNK_168Er_STAT6_IFNa,0.525
CD56loCD16posNK_166Er_NFkB_IL246,0.525
ncMCs_155Gd_S6_LPS,0.524
pDCs_166Er_NFkB_GMCSF,0.524
Granulocytes_149Sm_CREB_GMCSF,0.524
CD56hiCD16negNK_151Eu_p38_unstim,0.524
Granulocytes_156Gd_IkB_IL246,0.518
Tregs_167Er_ERK_unstim,0.518
Tregs_166Er_NFkB_IL246,0.516
CD4Tnaive_167Er_ERK_IFNa,0.516
CD8Tcm_167Er_ERK_IL246,0.516
pDCs_166Er_NFkB_IFNa,0.515
Tregs_167Er_ERK_IL246,0.515
CD56hiCD16negNK_167Er_ERK_unstim,0.513
CD8Tem_149Sm_CREB_unstim,0.512
CD8Tcm_167Er_ERK_IFNa,0.509
cMCs_156Gd_IkB_IL246,0.507
CD56hiCD16negNK_153Eu_STAT1_IFNa,0.506
cMCs_155Gd_S6_IL246,0.506
MDSCs_167Er_ERK_unstim,0.505
cMCs_151Eu_p38_unstim,0.504
mDCs_167Er_ERK_GMCSF,0.503
Granulocytes_149Sm_CREB_IFNa,0.501
pDCs_167Er_ERK_unstim,0.5
intMCs_166Er_NFkB_IFNa,0.5
CD4Tnaive_149Sm_CREB_IFNa,0.499
Granulocytes_155Gd_S6_LPS,0.498
CD56hiCD16negNK_155Gd_S6_unstim,0.497
CD4Tnaive_166Er_NFkB_IFNa,0.495
CD8Tnaive_156Gd_IkB_IFNa,0.493
CD56loCD16posNK_151Eu_p38_IFNa,0.492
CD8Tem_159Tb_MAPKAPK2_unstim,0.49
ncMCs_154Sm_STAT3_IL246,0.488
MDSCs_151Eu_p38_unstim,0.488
ncMCs_168Er_STAT6_IFNa,0.486
CD4Teff_159Tb_MAPKAPK2_unstim,0.486
Tregs_156Gd_IkB_LPS,0.485
MDSCs_166Er_NFkB_LPS,0.485
pDCs_155Gd_S6_GMCSF,0.482
MDSCs_167Er_ERK_IL246,0.48
pDCs_150Nd_STAT5_unstim,0.48
pDCs_151Eu_p38_unstim,0.477
CD56loCD16posNK_155Gd_S6_IL246,0.475
cMCs_153Eu_STAT1_IL246,0.474
CD56loCD16posNK_156Gd_IkB_IL246,0.474
CD56loCD16posNK_150Nd_STAT5_unstim,0.473
CD4Tcm_166Er_NFkB_IFNa,0.473
Tregs_159Tb_MAPKAPK2_LPS,0.469
ncMCs_166Er_NFkB_IL246,0.468
CD8Tcm_153Eu_STAT1_IFNa,0.467
CD4Teff_149Sm_CREB_IL246,0.464
NKT_149Sm_CREB_IL246,0.464
Tregs_166Er_NFkB_LPS,0.463
CD4Tnaive_149Sm_CREB_unstim,0.463
MDSCs_159Tb_MAPKAPK2_GMCSF,0.463
CD8Teff_167Er_ERK_IL246,0.46
CD8Teff_167Er_ERK_unstim,0.454
mDCs_156Gd_IkB_IFNa,0.452
CD4negCD8negTcells_153Eu_STAT1_IFNa,0.448
CD8Tnaive_166Er_NFkB_IFNa,0.445
CD4Tem_166Er_NFkB_IFNa,0.445
NKT_149Sm_CREB_unstim,0.443
CD4Tnaive_155Gd_S6_IL246,0.434
MDSCs_151Eu_p38_IFNa,0.431
CD8Tnaive_149Sm_CREB_IL246,0.431
MDSCs_151Eu_p38_IL246,0.43
mDCs_155Gd_S6_LPS,0.427
intMCs_159Tb_MAPKAPK2_IL246,0.425
CD8Teff_149Sm_CREB_unstim,0.425
CD4Tnaive_167Er_ERK_IL246,0.423
CD4negCD8negTcells_166Er_NFkB_IL246,0.423
cMCs_149Sm_CREB_GMCSF,0.415
pDCs_149Sm_CREB_IL246,0.413
Bcells_154Sm_STAT3_IFNa,0.413
CD8Teff_166Er_NFkB_unstim,0.406
cMCs_167Er_ERK_IFNa,0.405
CD4negCD8negTcells_167Er_ERK_IL246,0.403
CD4negCD8negTcells_155Gd_S6_IL246,0.401
MDSCs_150Nd_STAT5_IFNa,0.4
MDSCs_149Sm_CREB_IFNa,0.398
CD4negCD8negTcells_159Tb_MAPKAPK2_IL246,0.396
CD8Teff_159Tb_MAPKAPK2_IFNa,0.394
CD8Teff_159Tb_MAPKAPK2_unstim,0.388
CD8Tnaive_154Sm_STAT3_IL246,0.388
intMCs_166Er_NFkB_GMCSF,0.387
pDCs_166Er_NFkB_IL246,0.385
ncMCs_156Gd_IkB_LPS,0.384
Granulocytes_155Gd_S6_unstim,0.384
pDCs_154Sm_STAT3_IL246,0.381
ncMCs_168Er_STAT6_GMCSF,0.381
CD8Teff_149Sm_CREB_IFNa,0.38
Granulocytes_159Tb_MAPKAPK2_IL246,0.379
MDSCs_159Tb_MAPKAPK2_IL246,0.377
CD8Tcm_159Tb_MAPKAPK2_IFNa,0.377
cMCs_167Er_ERK_IL246,0.375
CD8Teff_156Gd_IkB_IL246,0.374
CD8Tcm_155Gd_S6_unstim,0.37
Bcells_159Tb_MAPKAPK2_LPS,0.369
Granulocytes_149Sm_CREB_unstim,0.365
CD56hiCD16negNK_166Er_NFkB_unstim,0.363
CD8Tnaive_159Tb_MAPKAPK2_unstim,0.363
Granulocytes_166Er_NFkB_GMCSF,0.363
ncMCs_156Gd_IkB_unstim,0.36
CD4negCD8negTcells_155Gd_S6_IFNa,0.359
CD4Tcm_149Sm_CREB_IFNa,0.356
ncMCs_153Eu_STAT1_IFNa,0.35
Tregs_156Gd_IkB_unstim,0.347
CD56loCD16posNK_166Er_NFkB_IFNa,0.345
CD56hiCD16negNK_155Gd_S6_LPS,0.345
MDSCs_155Gd_S6_unstim,0.344
CD4Teff_168Er_STAT6_IFNa,0.341
CD56loCD16posNK_149Sm_CREB_LPS,0.34
Granulocytes_151Eu_p38_LPS,0.333
CD8Teff_151Eu_p38_IFNa,0.332
CD4Tcm_149Sm_CREB_IL246,0.332
Bcells_168Er_STAT6_IL246,0.33
CD8Teff_149Sm_CREB_IL246,0.329
cMCs_155Gd_S6_IFNa,0.327
pDCs_159Tb_MAPKAPK2_IL246,0.326
MDSCs_155Gd_S6_LPS,0.326
pDCs_149Sm_CREB_GMCSF,0.323
cMCs_159Tb_MAPKAPK2_GMCSF,0.321
ncMCs_166Er_NFkB_unstim,0.319
Bcells_156Gd_IkB_IFNa,0.318
CD8Tnaive_155Gd_S6_IL246,0.318
CD4Tnaive_159Tb_MAPKAPK2_unstim,0.318
CD4Teff_167Er_ERK_unstim,0.317
CD56loCD16posNK_149Sm_CREB_IFNa,0.314
CD8Tnaive_156Gd_IkB_IL246,0.307
Tregs_149Sm_CREB_IL246,0.307
Tregs_159Tb_MAPKAPK2_IFNa,0.307
intMCs_155Gd_S6_GMCSF,0.3
CD8Tem_166Er_NFkB_unstim,0.295
CD4Tnaive_167Er_ERK_unstim,0.294
mDCs_159Tb_MAPKAPK2_IL246,0.292
CD8Tem_166Er_NFkB_IL246,0.292
ncMCs_159Tb_MAPKAPK2_LPS,0.289
Tregs_155Gd_S6_IL246,0.289
mDCs_155Gd_S6_unstim,0.289
CD8Tem_156Gd_IkB_IFNa,0.285
Granulocytes_166Er_NFkB_IFNa,0.282
Granulocytes_150Nd_STAT5_IL246,0.278
CD8Tnaive_168Er_STAT6_IFNa,0.278
Bcells_166Er_NFkB_IFNa,0.269
Granulocytes_159Tb_MAPKAPK2_unstim,0.268
pDCs_168Er_STAT6_IL246,0.267
CD8Tcm_154Sm_STAT3_IFNa,0.267
mDCs_166Er_NFkB_LPS,0.265
CD4Tem_155Gd_S6_IFNa,0.26
CD8Tem_151Eu_p38_IFNa,0.259
CD4Tnaive_150Nd_STAT5_unstim,0.258
NKT_150Nd_STAT5_IFNa,0.254
Tregs_167Er_ERK_IFNa,0.253
CD8Teff_154Sm_STAT3_IL246,0.252
NKT_154Sm_STAT3_IL246,0.25
cMCs_166Er_NFkB_GMCSF,0.248
pDCs_153Eu_STAT1_IFNa,0.246
CD56loCD16posNK_156Gd_IkB_LPS,0.244
CD4Tcm_154Sm_STAT3_IL246,0.243
CD4Tem_159Tb_MAPKAPK2_unstim,0.24
ncMCs_151Eu_p38_LPS,0.237
CD8Tcm_151Eu_p38_IFNa,0.236
Granulocytes_168Er_STAT6_IFNa,0.234
CD56hiCD16negNK_155Gd_S6_IL246,0.231
CD56loCD16posNK_150Nd_STAT5_IFNa,0.229
MDSCs_159Tb_MAPKAPK2_unstim,0.226
CD4Tem_167Er_ERK_IL246,0.225
CD4Tem_154Sm_STAT3_IL246,0.225
Bcells_153Eu_STAT1_IFNa,0.224
Bcells_156Gd_IkB_unstim,0.223
CD8Tnaive_167Er_ERK_IL246,0.221
CD8Tem_167Er_ERK_unstim,0.221
cMCs_167Er_ERK_LPS,0.221
MDSCs_149Sm_CREB_LPS,0.22
CD8Tem_155Gd_S6_IFNa,0.22
intMCs_149Sm_CREB_GMCSF,0.22
cMCs_150Nd_STAT5_IFNa,0.219
mDCs_167Er_ERK_LPS,0.218
CD56hiCD16negNK_167Er_ERK_IL246,0.217
mDCs_166Er_NFkB_IL246,0.217
NKT_155Gd_S6_unstim,0.215
Bcells_168Er_STAT6_IFNa,0.21
CD4Tnaive_159Tb_MAPKAPK2_IFNa,0.209
CD4negCD8negTcells_149Sm_CREB_unstim,0.208
intMCs_156Gd_IkB_IL246,0.201
Granulocytes_166Er_NFkB_unstim,0.2
CD4Teff_153Eu_STAT1_IFNa,0.196
CD4Tnaive_168Er_STAT6_IL246,0.196
ncMCs_154Sm_STAT3_unstim,0.195
mDCs_155Gd_S6_IL246,0.19
CD56loCD16posNK_159Tb_MAPKAPK2_IFNa,0.188
CD8Tcm_156Gd_IkB_IL246,0.187
Granulocytes_155Gd_S6_GMCSF,0.186
Tregs_150Nd_STAT5_IL246,0.186
intMCs_159Tb_MAPKAPK2_GMCSF,0.185
CD8Tnaive_151Eu_p38_IFNa,0.185
CD8Teff_150Nd_STAT5_IFNa,0.183
intMCs_151Eu_p38_unstim,0.182
Bcells_159Tb_MAPKAPK2_IL246,0.182
pDCs_156Gd_IkB_unstim,0.181
CD56loCD16posNK_154Sm_STAT3_IL246,0.181
Bcells_150Nd_STAT5_IL246,0.181
CD56loCD16posNK_155Gd_S6_LPS,0.179
MDSCs_168Er_STAT6_IFNa,0.171
CD4Teff_168Er_STAT6_unstim,0.168
MDSCs_156Gd_IkB_unstim,0.166
CD56loCD16posNK_159Tb_MAPKAPK2_LPS,0.16
pDCs_154Sm_STAT3_GMCSF,0.159
mDCs_156Gd_IkB_unstim,0.159
Granulocytes_166Er_NFkB_LPS,0.156
Granulocytes_156Gd_IkB_LPS,0.155
ncMCs_149Sm_CREB_GMCSF,0.154
intMCs_156Gd_IkB_GMCSF,0.151
intMCs_159Tb_MAPKAPK2_unstim,0.148
CD8Tcm_168Er_STAT6_unstim,0.146
NKT_153Eu_STAT1_IFNa,0.145
CD8Tnaive_155Gd_S6_IFNa,0.144
NKT_156Gd_IkB_IL246,0.14
CD4negCD8negTcells_167Er_ERK_unstim,0.14
CD8Teff_153Eu_STAT1_IFNa,0.14
CD4Tem_156Gd_IkB_IL246,0.139
CD4Tcm_167Er_ERK_IL246,0.139
Granulocytes_167Er_ERK_IL246,0.136
CD56loCD16posNK_155Gd_S6_IFNa,0.125
CD4negCD8negTcells_156Gd_IkB_IL246,0.122
CD4Tcm_150Nd_STAT5_IL246,0.12
cMCs_151Eu_p38_IFNa,0.12
intMCs_168Er_STAT6_IL246,0.119
intMCs_167Er_ERK_LPS,0.116
CD8Tcm_156Gd_IkB_IFNa,0.116
CD8Teff_156Gd_IkB_unstim,0.115
mDCs_155Gd_S6_GMCSF,0.114
intMCs_150Nd_STAT5_IFNa,0.112
MDSCs_168Er_STAT6_IL246,0.112
CD4Tnaive_168Er_STAT6_IFNa,0.111
CD4Teff_150Nd_STAT5_IFNa,0.109
intMCs_155Gd_S6_IL246,0.109
CD8Tnaive_155Gd_S6_unstim,0.108
CD56loCD16posNK_168Er_STAT6_IFNa,0.108
Granulocytes_150Nd_STAT5_GMCSF,0.107
mDCs_159Tb_MAPKAPK2_GMCSF,0.107
CD8Tem_156Gd_IkB_unstim,0.107
pDCs_167Er_ERK_GMCSF,0.106
Bcells_166Er_NFkB_IL246,0.106
mDCs_150Nd_STAT5_IFNa,0.106
ncMCs_149Sm_CREB_IFNa,0.104
Bcells_156Gd_IkB_IL246,0.104
CD56hiCD16negNK_159Tb_MAPKAPK2_unstim,0.1
Bcells_159Tb_MAPKAPK2_IFNa,0.098
CD4Tem_166Er_NFkB_IL246,0.098
CD56loCD16posNK_153Eu_STAT1_IFNa,0.097
Granulocytes_156Gd_IkB_IFNa,0.095
CD56loCD16posNK_155Gd_S6_unstim,0.095
CD4negCD8negTcells_156Gd_IkB_unstim,0.092
CD4Tem_151Eu_p38_IFNa,0.092
intMCs_167Er_ERK_unstim,0.091
CD56loCD16posNK_149Sm_CREB_IL246,0.09
CD56hiCD16negNK_159Tb_MAPKAPK2_LPS,0.089
CD56hiCD16negNK_150Nd_STAT5_IFNa,0.089
CD8Tem_156Gd_IkB_IL246,0.089
CD56hiCD16negNK_154Sm_STAT3_IL246,0.089
ncMCs_167Er_ERK_GMCSF,0.087
Granulocytes_168Er_STAT6_GMCSF,0.086
CD56hiCD16negNK_154Sm_STAT3_IFNa,0.083
MDSCs_149Sm_CREB_unstim,0.083
cMCs_155Gd_S6_LPS,0.083
mDCs_153Eu_STAT1_unstim,0.082
CD8Tem_153Eu_STAT1_IFNa,0.081
pDCs_168Er_STAT6_IFNa,0.08
ncMCs_150Nd_STAT5_IFNa,0.079
NKT_150Nd_STAT5_IL246,0.079
pDCs_153Eu_STAT1_unstim,0.079
CD56loCD16posNK_149Sm_CREB_unstim,0.079
MDSCs_159Tb_MAPKAPK2_LPS,0.075
CD4Tem_155Gd_S6_IL246,0.074
NKT_167Er_ERK_IL246,0.074
CD8Tcm_150Nd_STAT5_IFNa,0.073
Tregs_159Tb_MAPKAPK2_unstim,0.072
Granulocytes_153Eu_STAT1_unstim,0.072
CD4Tnaive_154Sm_STAT3_IL246,0.07
cMCs_159Tb_MAPKAPK2_unstim,0.069
CD8Tem_168Er_STAT6_IFNa,0.068
CD56loCD16posNK_150Nd_STAT5_IL246,0.068
CD8Tcm_167Er_ERK_unstim,0.066
CD8Tem_155Gd_S6_IL246,0.066
CD8Tcm_155Gd_S6_IL246,0.065
Granulocytes_149Sm_CREB_LPS,0.065
intMCs_151Eu_p38_IFNa,0.064
Granulocytes_154Sm_STAT3_unstim,0.062
Granulocytes_167Er_ERK_LPS,0.062
CD4negCD8negTcells_159Tb_MAPKAPK2_IFNa,0.061
CD8Tem_149Sm_CREB_IL246,0.059
pDCs_168Er_STAT6_unstim,0.059
CD4Tnaive_166Er_NFkB_unstim,0.058
CD4Teff_150Nd_STAT5_unstim,0.057
pDCs_150Nd_STAT5_IFNa,0.056
CD4negCD8negTcells_154Sm_STAT3_IL246,0.055
mDCs_168Er_STAT6_IFNa,0.053
CD8Tcm_159Tb_MAPKAPK2_unstim,0.053
intMCs_149Sm_CREB_IFNa,0.052
CD8Tnaive_153Eu_STAT1_IFNa,0.052
Bcells_166Er_NFkB_unstim,0.051
CD8Tcm_154Sm_STAT3_unstim,0.051
CD4Tcm_167Er_ERK_IFNa,0.051
CD8Tcm_150Nd_STAT5_IL246,0.051
CD56loCD16posNK_156Gd_IkB_unstim,0.05
CD4negCD8negTcells_154Sm_STAT3_unstim,0.05
CD4Teff_156Gd_IkB_unstim,0.049
CD4Tcm_156Gd_IkB_IL246,0.049
Bcells_150Nd_STAT5_unstim,0.048
CD8Teff_168Er_STAT6_IL246,0.047
CD4Tnaive_153Eu_STAT1_IFNa,0.046
CD8Tem_150Nd_STAT5_IL246,0.045
CD4Tnaive_155Gd_S6_IFNa,0.044
CD56loCD16posNK_154Sm_STAT3_IFNa,0.043
CD8Tnaive_153Eu_STAT1_IL246,0.042
mDCs_166Er_NFkB_GMCSF,0.042
CD56hiCD16negNK_154Sm_STAT3_unstim,0.041
Tregs_168Er_STAT6_unstim,0.04
NKT_154Sm_STAT3_IFNa,0.039
Granulocytes_166Er_NFkB_IL246,0.039
CD4Tem_167Er_ERK_unstim,0.038
CD4Teff_154Sm_STAT3_unstim,0.038
intMCs_156Gd_IkB_unstim,0.036
CD4negCD8negTcells_156Gd_IkB_IFNa,0.036
CD4Tem_166Er_NFkB_unstim,0.036
CD56loCD16posNK_154Sm_STAT3_unstim,0.035
CD4Tnaive_150Nd_STAT5_IL246,0.035
CD4Tem_168Er_STAT6_IFNa,0.034
CD8Tem_155Gd_S6_unstim,0.034
Tregs_156Gd_IkB_IFNa,0.034
Granulocytes_154Sm_STAT3_IL246,0.031
CD4Tem_156Gd_IkB_IFNa,0.031
CD4Tnaive_156Gd_IkB_IFNa,0.031
mDCs_159Tb_MAPKAPK2_LPS,0.031
CD56loCD16posNK_167Er_ERK_IL246,0.03
CD4negCD8negTcells_154Sm_STAT3_IFNa,0.03
Tregs_156Gd_IkB_IL246,0.029
CD4Tnaive_166Er_NFkB_IL246,0.029
mDCs_153Eu_STAT1_IFNa,0.028
Granulocytes_156Gd_IkB_unstim,0.028
intMCs_150Nd_STAT5_GMCSF,0.028
CD4Tcm_166Er_NFkB_unstim,0.028
mDCs_149Sm_CREB_IFNa,0.027
cMCs_156Gd_IkB_LPS,0.026
CD4negCD8negTcells_155Gd_S6_unstim,0.026
CD56hiCD16negNK_150Nd_STAT5_IL246,0.026
cMCs_159Tb_MAPKAPK2_IL246,0.025
Granulocytes_154Sm_STAT3_IFNa,0.025
cMCs_150Nd_STAT5_GMCSF,0.025
intMCs_150Nd_STAT5_unstim,0.024
CD4Teff_155Gd_S6_unstim,0.024
CD4Tcm_156Gd_IkB_unstim,0.024
cMCs_156Gd_IkB_unstim,0.023
cMCs_155Gd_S6_GMCSF,0.022
CD4Teff_150Nd_STAT5_IL246,0.021
mDCs_150Nd_STAT5_unstim,0.021
CD8Teff_150Nd_STAT5_IL246,0.021
intMCs_149Sm_CREB_LPS,0.021
CD8Tnaive_167Er_ERK_unstim,0.02
CD4negCD8negTcells_168Er_STAT6_IL246,0.02
NKT_156Gd_IkB_unstim,0.02
cMCs_159Tb_MAPKAPK2_LPS,0.019
