,Spearman corr,pvalue
CD4Tem_IkB_unstim,-0.20823657651871222,0.010554057014099793
CD4Tcm_MAPKAPK2_unstim,-0.20750864140765238,0.010834612007996739
CD8Tcm_MAPKAPK2_IFNa,0.20658030284671336,0.011201911353015705
CD56loCD16posNK_STAT5_IFNa,0.2062664274568586,0.011328549557512892
CD4Tcm_IkB_unstim,-0.20607972560532914,0.011404472782148086
cMCs_NFkB_GMCSF,-0.20601926976769105,0.01142915308541847
MDSCs_ERK_IL246,-0.2059711064868728,0.011448848684705484
CD56hiCD16negNK_CREB_unstim,-0.2042239629899135,0.012183771563649085
CD56hiCD16negNK_MAPKAPK2_unstim,-0.20417725553540303,0.01220397392009006
intMCs_CREB_IFNa,0.20371305737308448,0.01240635571502425
CD56hiCD16negNK_CREB_IFNa,0.20145775998806306,0.01343205815180502
Tregs_IkB_unstim,-0.20088585790706717,0.013703661473311254
CD8Tem_NFkB_IFNa,-0.2005480164614425,0.013866352222301417
CD8Tcm_IkB_unstim,-0.1998385494256306,0.01421350602921471
CD4Tnaive_IkB_IFNa,0.19940824611067703,0.014427738019016643
CD4Tnaive_IkB_unstim,-0.19828625688862864,0.014999642011762392
CD4Tnaive_ERK_IFNa,0.19810311126284263,0.015094848306002455
CD8Tem_MAPKAPK2_unstim,-0.1970592654647665,0.0156476012835159
Bcells_IkB_unstim,-0.19653393073343753,0.0159323925712974
mDCs_p38_LPS,-0.19648520321094176,0.015959035645022622
CD4negCD8negTcells_IkB_unstim,-0.19539312311322785,0.016566416622746622
Granulocytes_STAT6_GMCSF,-0.19534703631169367,0.01659248468347631
CD56loCD16posNK_IkB_LPS,0.19474139226828646,0.016938382237666867
pDCs_STAT6_GMCSF,-0.19423259707562412,0.01723379165592047
CD8Tcm_CREB_IFNa,0.1936905301751958,0.017553430162159617
Bcells_STAT5_IFNa,0.19344267742609336,0.017701286093914102
intMCs_S6_GMCSF,-0.19259985192490328,0.018212183868778344
CD8Tcm_MAPKAPK2_unstim,-0.19225479539741627,0.01842500617281475
Granulocytes_STAT1_IFNa,0.19195812381531943,0.01860970505887295
Granulocytes_S6_LPS,0.19022429312830005,0.019721525602599797
CD4negCD8negTcells_IkB_IFNa,0.19016366193255496,0.01976142279114878
CD4Tem_IkB_IFNa,0.19001981014805353,0.019856360887549242
cMCs_NFkB_IFNa,0.18937079894987974,0.02028960640883436
cMCs_ERK_GMCSF,-0.1881560064352575,0.021122506786200052
ncMCs_CREB_unstim,-0.18810148150317563,0.021160572263554552
CD4Tcm_ERK_unstim,-0.18695789978297067,0.021972680619595845
CD4Tem_NFkB_IFNa,-0.18603328108968192,0.022648780254353015
CD8Tem_MAPKAPK2_IFNa,0.18603319139767913,0.022648846697291804
CD8Tem_IkB_unstim,-0.18600031325646646,0.022673213793722502
intMCs_IkB_unstim,-0.18527402689346223,0.023217268861550306
ncMCs_CREB_IFNa,0.18519001161083243,0.02328092212998467
CD8Tem_CREB_unstim,-0.18498581564589064,0.023436254470862734
intMCs_CREB_GMCSF,-0.18476726472502517,0.0236034922972553
CD4Tem_STAT6_IL246,-0.18464279682400556,0.023699193965121813
Granulocytes_STAT3_GMCSF,-0.18462501569528844,0.02371289279657086
CD8Teff_IkB_IFNa,0.18444315138157877,0.023853394495754708
Bcells_NFkB_IFNa,0.18428717424966373,0.023974465486307637
MDSCs_CREB_GMCSF,-0.1838216935789502,0.024338917035133235
MDSCs_S6_unstim,-0.18279259377399865,0.025161561476589225
CD8Tcm_CREB_unstim,-0.1827632367034292,0.025185374308493203
CD4Teff_IkB_unstim,-0.18193004347405517,0.025869311152282824
CD4negCD8negTcells_STAT6_unstim,-0.18130705707667946,0.026391027749870913
intMCs_p38_LPS,-0.18118630646312775,0.0264931840298889
intMCs_NFkB_unstim,-0.18100833411423234,0.026644366858727037
CD56hiCD16negNK_S6_LPS,0.17949319940777622,0.027961562444033028
intMCs_p38_GMCSF,-0.17938883633100305,0.028054301907165482
NKT_IkB_unstim,-0.1790021589841439,0.02840020319601455
pDCs_ERK_unstim,0.17794009459796925,0.02936903742723486
Tregs_NFkB_unstim,-0.1774983393054788,0.029780224940461147
CD4Tcm_NFkB_unstim,-0.17624654784379565,0.030972103386216743
CD4Tem_S6_IFNa,0.17623232294082197,0.030985877008041222
CD4Tcm_S6_IFNa,0.1757842384971513,0.03142241770071653
cMCs_NFkB_unstim,-0.1756053210531762,0.03159817891424615
CD56hiCD16negNK_STAT3_IL246,0.1752123546153227,0.03198714442884181
CD56loCD16posNK_NFkB_unstim,-0.17502320618805986,0.03217581067916534
Tregs_IkB_LPS,0.17453600326121163,0.03266612336562292
CD4negCD8negTcells_ERK_IL246,-0.17368606530853467,0.03353665040817774
CD56hiCD16negNK_CREB_LPS,0.1728831856460391,0.03437694122598779
MDSCs_ERK_GMCSF,-0.17278593274066192,0.034479924549368025
Granulocytes_IkB_LPS,0.17232225273593388,0.03497452000523032
cMCs_CREB_IFNa,0.17229202481711486,0.03500697045862624
CD4Teff_STAT5_unstim,0.17196307393584867,0.03536175573386915
CD8Teff_STAT6_unstim,-0.17182438113185536,0.03551224849584428
CD56hiCD16negNK_STAT3_IFNa,0.1717450036930862,0.035598622453751144
intMCs_STAT3_IL246,-0.17157366721694442,0.03578566576733852
pDCs_S6_IL246,0.17153632951405215,0.03582653621980602
pDCs_CREB_unstim,-0.17139356875045156,0.03598316798581924
cMCs_p38_LPS,-0.17128576519257588,0.036101828653641005
CD56hiCD16negNK_STAT6_unstim,-0.17099486846271666,0.036423670930104776
CD56loCD16posNK_STAT6_unstim,-0.17099486846271666,0.036423670930104776
CD4Tcm_STAT3_IL246,-0.17054058363848149,0.0369311217181554
CD56loCD16posNK_S6_LPS,0.17050857760679075,0.03696709710364879
NKT_CREB_unstim,-0.17020814204168247,0.03730623466669537
Tregs_MAPKAPK2_IL246,0.17006832230596436,0.037464957565688566
CD4negCD8negTcells_NFkB_unstim,-0.16971020492739336,0.037874087502226164
CD56hiCD16negNK_MAPKAPK2_IFNa,0.16922006097022682,0.0384401428146472
CD8Tem_S6_IFNa,0.16847441648155562,0.03931490970696379
Granulocytes_CREB_GMCSF,-0.16756402269124063,0.040405579857484476
ncMCs_p38_GMCSF,-0.16693093238943615,0.04117891220057256
CD8Tcm_STAT3_IFNa,0.16576990680368622,0.04262938378324026
CD56loCD16posNK_NFkB_LPS,0.16576279435219943,0.04263839948659322
CD56hiCD16negNK_STAT5_IFNa,0.16561846133279604,0.04282170028622078
CD4Tcm_IkB_IFNa,0.1654854087442128,0.04299125877313887
cMCs_IkB_unstim,-0.16316319333376086,0.04604224578218185
intMCs_STAT6_IL246,-0.16306419882356332,0.04617621916163054
CD8Tcm_NFkB_unstim,-0.16243594516923188,0.04703405567128916
CD8Tem_STAT6_IL246,-0.16165179739280822,0.04812333157894605
MDSCs_p38_LPS,-0.1614329179662715,0.04843109976262771
NKT_STAT5_IFNa,0.1604426806400461,0.049843998570884264
cMCs_p38_GMCSF,-0.1603503346967337,0.049977486690446445
cMCs_STAT6_IL246,-0.15982802189011422,0.050738097311522234
Granulocytes_MAPKAPK2_unstim,-0.15948086334358272,0.051248932630845845
CD4Tem_STAT5_unstim,0.15912332088923803,0.051779495296249846
pDCs_STAT1_IL246,0.1590154083532422,0.05194051914631156
intMCs_IkB_LPS,0.15838540404747878,0.05288888950018643
mDCs_S6_IFNa,0.1578377452829924,0.05372489711084716
CD4Tcm_STAT6_unstim,-0.15691668281544716,0.0551555219997405
CD56loCD16posNK_IkB_unstim,-0.1568868908328157,0.055202315654221276
CD4negCD8negTcells_IkB_IL246,0.156700760872115,0.05549540826065887
intMCs_ERK_IL246,-0.1565691781802359,0.055703380556390396
Bcells_NFkB_unstim,-0.1564917138391087,0.05582611665340024
Tregs_ERK_unstim,-0.1554835238408497,0.057443946507658036
NKT_IkB_IFNa,0.15500736704983736,0.05822133799347743
mDCs_ERK_GMCSF,-0.15490275976065354,0.05839327778181587
intMCs_p38_IL246,-0.15440605060733764,0.059215410341084435
mDCs_S6_unstim,-0.1542548478464988,0.05946755449817735
ncMCs_S6_unstim,-0.15424062294352514,0.059491321109782225
Granulocytes_p38_LPS,-0.15278448431612252,0.06196579046822269
CD4Tem_STAT3_IL246,-0.1524376164916122,0.06256750308812366
pDCs_ERK_GMCSF,-0.1521887192418017,0.06300220647575629
CD4negCD8negTcells_ERK_unstim,-0.1521797901252144,0.06301784713401937
CD4Teff_STAT3_IL246,-0.1514863261052479,0.06424229028753181
CD4Tnaive_ERK_unstim,-0.15093866734076153,0.06522296674598108
Granulocytes_STAT5_unstim,-0.15063105381395586,0.06577913948230259
Bcells_CREB_unstim,-0.1505100542836084,0.0659989672236054
pDCs_p38_GMCSF,-0.1504595592837934,0.06609088182346944
intMCs_NFkB_IL246,-0.15042479272083759,0.06615422706742238
ncMCs_STAT3_GMCSF,-0.14979178453850922,0.0673162616009387
Tregs_IkB_IFNa,0.14972599436225598,0.06743798283482375
CD4negCD8negTcells_MAPKAPK2_unstim,-0.14912518665807548,0.06855787644032035
Granulocytes_NFkB_unstim,-0.14851865572236558,0.0697037377450926
CD8Teff_ERK_IFNa,0.14830883840350392,0.07010373012390844
Granulocytes_p38_unstim,0.1473623045321311,0.07193142530762622
intMCs_IkB_IL246,0.1472188552131463,0.07221175789941785
Granulocytes_ERK_IL246,0.14613966936416034,0.07434923388215685
cMCs_p38_IL246,-0.14493120669987358,0.07680319436499276
NKT_MAPKAPK2_IFNa,0.14488609991888987,0.07689604046503361
Bcells_ERK_IL246,-0.1445103361125298,0.07767302264993882
mDCs_CREB_GMCSF,-0.1443880995213856,0.07792713627107528
CD56hiCD16negNK_IkB_LPS,0.14419289982639155,0.07833431944249543
ncMCs_IkB_unstim,-0.14174982041441175,0.08357692365129926
CD56hiCD16negNK_p38_unstim,-0.14161190789308498,0.0838810596658943
ncMCs_S6_IFNa,0.1413688638652237,0.08441919848204961
CD8Teff_CREB_unstim,-0.14117467944582976,0.08485113844168181
CD8Tcm_STAT5_unstim,0.13958008231628444,0.08846540853516051
cMCs_STAT5_IFNa,0.13888306207057452,0.09008335464515689
mDCs_CREB_IFNa,0.1385043240289005,0.09097232762535366
MDSCs_STAT3_IFNa,-0.13773464602814434,0.09280042157245985
CD56hiCD16negNK_IkB_unstim,-0.13770463069190142,0.09287229928867415
CD8Tcm_ERK_unstim,-0.13768817022078608,0.09291173595013445
CD4Tem_CREB_IL246,-0.13749945451596324,0.0933648199641194
MDSCs_NFkB_unstim,-0.13749203587614253,0.09338266701976947
ncMCs_MAPKAPK2_unstim,-0.13740616050732254,0.0935894550434932
CD56loCD16posNK_IkB_IL246,0.13665489310081247,0.09541404912425745
CD8Tnaive_CREB_IL246,-0.13657273855062388,0.09561527546837657
CD8Teff_NFkB_unstim,-0.13634569500264576,0.09617313702562391
CD4Teff_IkB_IFNa,0.13621411465013933,0.09649761708082238
Bcells_S6_IFNa,0.1357126868203174,0.09774210250487199
CD4Tcm_STAT6_IL246,-0.13555087854899187,0.09814638981334042
MDSCs_MAPKAPK2_unstim,-0.13551297682138508,0.09824128032660591
MDSCs_STAT5_GMCSF,-0.13488383757777897,0.09982700733144483
NKT_MAPKAPK2_unstim,-0.13360266401388052,0.10311859239189006
Granulocytes_S6_IL246,0.13356294835842122,0.10322197842025184
CD56loCD16posNK_STAT3_unstim,-0.1328815980702603,0.10500837317043424
CD4Tem_S6_IL246,0.13252097421559975,0.10596365459157583
cMCs_S6_IFNa,0.13237872518586302,0.1063423387778909
CD56loCD16posNK_STAT3_IFNa,0.1322560353977151,0.10666980615459383
NKT_STAT6_IL246,-0.13215290485115597,0.10694568009533627
Granulocytes_MAPKAPK2_IL246,0.13196276407938357,0.10745577274667235
MDSCs_CREB_IL246,-0.1319202556903524,0.10757007089225121
ncMCs_MAPKAPK2_GMCSF,-0.1318221758570181,0.10783415521785279
ncMCs_NFkB_IFNa,-0.1316555013771648,0.10828409870783116
CD4Tem_STAT6_IFNa,-0.13151811855595585,0.10865607292158978
CD8Tcm_ERK_IFNa,0.1313456416074001,0.10912448290736211
CD4negCD8negTcells_CREB_IL246,-0.13054648096028193,0.11131548909136821
CD8Tem_STAT6_IFNa,-0.13042280102698312,0.11165762375501549
CD56loCD16posNK_CREB_unstim,-0.13034442769821505,0.11187485189645391
CD4Tcm_STAT5_IL246,-0.1297506743614771,0.1135312999668521
CD8Tnaive_CREB_unstim,-0.12915702329823697,0.115206516989804
MDSCs_STAT5_unstim,-0.12892660328355976,0.11586189662535049
CD4Tem_ERK_unstim,-0.1286855847513234,0.11655052148544622
CD8Tcm_STAT6_unstim,-0.1285984572206097,0.11680023911302043
Tregs_IkB_IL246,0.12856467307604724,0.11689718022546189
CD4Tem_STAT5_IL246,-0.12837085877303095,0.1174545250881053
CD4Tem_STAT6_unstim,-0.1282072723888337,0.11792654932910748
CD4negCD8negTcells_CREB_IFNa,0.12799943500445726,0.11852838187243446
intMCs_STAT6_IFNa,-0.12711206785343787,0.12112477417068877
MDSCs_CREB_IFNa,0.1267397904514473,0.12222706508030247
MDSCs_NFkB_GMCSF,-0.12656898506912045,0.12273539935813425
pDCs_MAPKAPK2_IFNa,0.12651222171187362,0.12290469433283656
CD56hiCD16negNK_MAPKAPK2_LPS,0.1261795672532034,0.12390045770504013
CD8Teff_S6_IFNa,0.1260095248794014,0.12441186136684484
CD4negCD8negTcells_CREB_unstim,-0.12593786819609049,0.12462785683679511
Bcells_STAT3_IL246,0.12591551514451002,0.12469529506966001
cMCs_IkB_LPS,0.1258726101882798,0.12482481646740763
CD8Tem_ERK_unstim,-0.12480040812663927,0.12809541128752122
NKT_STAT3_IL246,0.12432031765127785,0.12958106160446137
NKT_STAT3_IFNa,0.1239735856412946,0.13066224151831726
CD56hiCD16negNK_STAT5_unstim,0.12357649672116788,0.1319089380616338
Granulocytes_CREB_IL246,0.12272001606673975,0.13462897651698585
CD4Tnaive_STAT6_unstim,-0.12201232714379959,0.1369086870770853
CD8Tem_NFkB_unstim,-0.12175627889027349,0.1377407298059549
pDCs_p38_unstim,-0.12156383245111875,0.13836863073095254
Tregs_NFkB_IL246,0.1211677235297378,0.13966789518798883
CD4Tnaive_S6_unstim,-0.12103080883861621,0.1401191395515347
CD56hiCD16negNK_NFkB_IL246,-0.12091008291574296,0.14051794913341992
pDCs_CREB_GMCSF,-0.12057846191728289,0.14161788221974475
CD8Tcm_STAT5_IFNa,0.12040491310777465,0.14219611929551995
CD8Tem_IkB_IFNa,0.12025946779954705,0.14268210070282647
intMCs_STAT5_IFNa,0.11996927545420592,0.1436554996245456
cMCs_IkB_GMCSF,0.11985192000467315,0.1440505761854984
CD4negCD8negTcells_p38_IFNa,-0.11897797137895935,0.14701869618535554
CD4Tnaive_STAT3_IFNa,-0.11835830519243758,0.14915110368760565
Bcells_MAPKAPK2_IFNa,0.11608232071665008,0.15718405009535558
cMCs_IkB_IL246,0.1160289773304988,0.15737613996579372
intMCs_MAPKAPK2_unstim,-0.11547064988878217,0.1593972588004399
CD8Teff_STAT6_IL246,-0.11539063480955528,0.15968849468902158
Granulocytes_NFkB_IFNa,0.1148216386906084,0.1617710034643796
CD8Tem_STAT6_unstim,-0.11480919190050644,0.1618167840807826
CD56loCD16posNK_STAT5_IL246,0.11423130521720101,0.1639529867275053
CD4Teff_MAPKAPK2_unstim,-0.11389168565870458,0.16521819035199686
Tregs_S6_unstim,-0.11363563740517849,0.1661768598794446
CD56hiCD16negNK_NFkB_unstim,-0.11298140714022883,0.16864515967482083
CD4negCD8negTcells_ERK_IFNa,0.11262566929404778,0.1699986760256804
MDSCs_ERK_unstim,-0.11258885354711365,0.17013921198609536
CD8Tcm_STAT6_IL246,-0.11188597433941683,0.1728388516747849
Granulocytes_MAPKAPK2_LPS,-0.11111605146596686,0.175832234199592
CD56loCD16posNK_S6_IFNa,0.11100225224217748,0.1762779005767311
CD4Tnaive_NFkB_unstim,-0.11051504931532921,0.1781953348870065
mDCs_S6_LPS,0.11036746594697737,0.17877918443842278
CD8Tnaive_NFkB_IFNa,-0.10888096358622865,0.1847386014369707
CD8Tnaive_STAT5_IFNa,0.10876894247531096,0.1851935222800754
ncMCs_NFkB_IL246,-0.10861084327927806,0.18583696244350797
Tregs_STAT3_unstim,0.10849095959613245,0.1863259606485281
pDCs_NFkB_GMCSF,-0.10809422046855342,0.18795094591865597
ncMCs_IkB_LPS,0.10787528931386277,0.1888520759778122
ncMCs_STAT1_IFNa,0.10762393345594352,0.189890551232635
CD8Tem_IkB_IL246,0.1075011651993229,0.19039927851285288
ncMCs_STAT6_GMCSF,-0.1073956114200511,0.1908374660360707
CD4Tnaive_S6_IL246,0.10722020616405245,0.19156725362491805
cMCs_CREB_IL246,-0.10704772921549666,0.19228683718034714
CD4Tem_NFkB_unstim,-0.1065196296925991,0.1945023257276339
Bcells_STAT6_IL246,-0.10617505332423847,0.1959578556501525
CD4Tnaive_MAPKAPK2_unstim,-0.10610710750636262,0.1962457966770813
CD4Teff_ERK_unstim,-0.10603776110436595,0.19653998935230502
cMCs_S6_IL246,-0.10566435740130707,0.19812960092535398
CD4Tem_NFkB_IL246,-0.10543853706660003,0.1990954428210732
mDCs_IkB_unstim,-0.10513786820718811,0.20038669450860858
pDCs_STAT5_IFNa,0.10509685304555437,0.20056330605987743
CD8Tcm_ERK_IL246,-0.10493355301103467,0.20126759222757135
CD56loCD16posNK_MAPKAPK2_IL246,0.10482331001298871,0.20174406066474893
CD8Teff_IkB_IL246,0.1047250761411786,0.20216931125095777
CD4Tnaive_CREB_IL246,-0.1039688348924259,0.20546471582499476
CD8Tcm_STAT3_unstim,-0.10384492360411918,0.20600833626430656
CD4Tem_S6_unstim,-0.1037511079513482,0.20642060924979022
pDCs_MAPKAPK2_unstim,-0.10331194338888415,0.20835840421885196
CD4Teff_STAT5_IL246,0.10234995500844149,0.21264866990867343
CD4Tem_STAT1_unstim,-0.10218148053015355,0.21340648202510057
ncMCs_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD4negCD8negTcells_p38_unstim,-0.10218148053015355,0.21340648202510057
CD4Tem_p38_unstim,-0.10218148053015355,0.21340648202510057
cMCs_STAT6_unstim,-0.10218148053015355,0.21340648202510057
Bcells_STAT6_unstim,-0.10218148053015355,0.21340648202510057
CD56hiCD16negNK_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD4negCD8negTcells_STAT1_IL246,0.10218148053015355,0.21340648202510057
Bcells_STAT3_unstim,-0.10218148053015355,0.21340648202510057
MDSCs_STAT6_unstim,-0.10218148053015355,0.21340648202510057
Bcells_STAT1_unstim,-0.10218148053015355,0.21340648202510057
Tregs_STAT1_unstim,-0.10218148053015355,0.21340648202510057
cMCs_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD4Tnaive_STAT1_unstim,-0.10218148053015355,0.21340648202510057
MDSCs_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD8Tnaive_STAT1_unstim,-0.10218148053015355,0.21340648202510057
NKT_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD56loCD16posNK_p38_unstim,-0.10218148053015355,0.21340648202510057
CD8Tem_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD8Tem_p38_unstim,-0.10218148053015355,0.21340648202510057
CD4negCD8negTcells_STAT1_unstim,-0.10218148053015355,0.21340648202510057
ncMCs_STAT6_unstim,-0.10218148053015355,0.21340648202510057
CD8Tcm_p38_unstim,-0.10218148053015355,0.21340648202510057
mDCs_STAT6_unstim,-0.10218148053015355,0.21340648202510057
CD4Teff_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD8Tcm_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD4Tcm_p38_unstim,-0.10218148053015355,0.21340648202510057
CD4Tcm_STAT1_unstim,-0.10218148053015355,0.21340648202510057
Granulocytes_STAT6_unstim,-0.10218148053015355,0.21340648202510057
intMCs_STAT1_unstim,-0.10218148053015355,0.21340648202510057
intMCs_STAT6_unstim,-0.10218148053015355,0.21340648202510057
CD56loCD16posNK_STAT1_unstim,-0.10218148053015355,0.21340648202510057
NKT_p38_unstim,-0.10218148053015355,0.21340648202510057
CD8Teff_STAT1_unstim,-0.10218148053015355,0.21340648202510057
CD8Tnaive_p38_unstim,-0.10218148053015355,0.21340648202510057
CD8Teff_p38_unstim,-0.10218148053015355,0.21340648202510057
CD4Teff_CREB_IL246,-0.10185747251986703,0.21486931548503985
mDCs_STAT3_IFNa,-0.10176495587364924,0.21528832012636795
pDCs_STAT6_unstim,-0.10165000751434429,0.2158097285551549
CD4Tnaive_STAT6_IL246,-0.10145200800822846,0.2167099684477833
cMCs_ERK_IL246,-0.10100650484326554,0.21874529979943175
mDCs_NFkB_LPS,-0.1009818541578941,0.21885831471326378
NKT_S6_IFNa,0.10025889427131174,0.22219131591621713
cMCs_STAT6_IFNa,-0.10018785881631566,0.22252073548710297
Granulocytes_CREB_LPS,0.09984281585933182,0.22412575973156373
