,Fold selected features,Fold nb of features
Fold 21,"['CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Teff_154Sm_STAT3_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'cMCs_159Tb_MAPKAPK2_LPS', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",10
Fold 22,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'cMCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",8
Fold 23,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tcm_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'cMCs_153Eu_STAT1_IFNa', 'Granulocytes_159Tb_MAPKAPK2_LPS', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'ncMCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa', 'pDCs_168Er_STAT6_IL246']",15
Fold 24,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",5
Fold 25,"['CD8Teff_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246']",3
Fold 26,"['MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",3
Fold 27,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'CD8Teff_154Sm_STAT3_IL246', 'CD8Tem_154Sm_STAT3_IFNa', 'cMCs_153Eu_STAT1_IFNa', 'cMCs_154Sm_STAT3_IL246', 'mDCs_159Tb_MAPKAPK2_LPS', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'ncMCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",17
Fold 28,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tcm_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD8Teff_154Sm_STAT3_IL246', 'cMCs_153Eu_STAT1_IFNa', 'Granulocytes_159Tb_MAPKAPK2_LPS', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'ncMCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",14
Fold 29,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tcm_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'cMCs_153Eu_STAT1_IFNa', 'Granulocytes_159Tb_MAPKAPK2_LPS', 'intMCs_159Tb_MAPKAPK2_LPS', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_150Nd_STAT5_GMCSF', 'pDCs_154Sm_STAT3_IL246', 'pDCs_168Er_STAT6_IFNa']",14
Fold 30,"['MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246']",2
Fold 31,"['CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Teff_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'cMCs_153Eu_STAT1_IFNa', 'mDCs_159Tb_MAPKAPK2_LPS', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa', 'pDCs_168Er_STAT6_IL246']",14
Fold 32,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD8Tem_154Sm_STAT3_IFNa', 'cMCs_154Sm_STAT3_IL246', 'intMCs_159Tb_MAPKAPK2_LPS', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",11
Fold 33,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tcm_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD8Teff_154Sm_STAT3_IL246', 'cMCs_153Eu_STAT1_IFNa', 'Granulocytes_159Tb_MAPKAPK2_LPS', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'ncMCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",15
Fold 34,"['MDSCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",4
Fold 35,"['MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246']",2
Fold 36,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Teff_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'CD8Teff_154Sm_STAT3_IL246', 'CD8Tem_154Sm_STAT3_IFNa', 'cMCs_153Eu_STAT1_IFNa', 'mDCs_159Tb_MAPKAPK2_LPS', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_159Tb_MAPKAPK2_LPS', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",17
Fold 37,"['Bcells_168Er_STAT6_IFNa', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'cMCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",7
Fold 38,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tcm_154Sm_STAT3_IL246', 'CD4Tnaive_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'cMCs_153Eu_STAT1_IFNa', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'ncMCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa', 'pDCs_168Er_STAT6_IL246']",15
Fold 39,"['MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",3
Fold 40,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'CD8Tem_154Sm_STAT3_IFNa', 'cMCs_153Eu_STAT1_IFNa', 'cMCs_154Sm_STAT3_IL246', 'Granulocytes_154Sm_STAT3_unstim', 'intMCs_159Tb_MAPKAPK2_LPS', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'ncMCs_150Nd_STAT5_IFNa', 'pDCs_154Sm_STAT3_GMCSF', 'pDCs_154Sm_STAT3_IFNa', 'pDCs_168Er_STAT6_IL246']",19
Fold 41,"['CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Teff_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'CD8Teff_154Sm_STAT3_IL246', 'cMCs_153Eu_STAT1_IFNa', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",12
Fold 42,"['cMCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",5
Fold 43,"['CD4Tnaive_154Sm_STAT3_IL246', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa']",6
Fold 44,"['CD8Teff_154Sm_STAT3_IL246', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",5
Fold 45,"['CD8Teff_154Sm_STAT3_IFNa', 'CD8Tem_154Sm_STAT3_IFNa', 'MDSCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IL246']",7
Fold 46,"['Bcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IFNa', 'CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Teff_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'CD8Teff_154Sm_STAT3_IL246', 'cMCs_153Eu_STAT1_IFNa', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'ncMCs_150Nd_STAT5_GMCSF', 'pDCs_168Er_STAT6_IFNa', 'pDCs_168Er_STAT6_IL246']",14
Fold 47,"['MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",3
Fold 48,"['CD4negCD8negTcells_150Nd_STAT5_IL246', 'CD4Tcm_154Sm_STAT3_IL246', 'CD4Tem_154Sm_STAT3_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_168Er_STAT6_IL246', 'cMCs_153Eu_STAT1_IFNa', 'Granulocytes_154Sm_STAT3_unstim', 'Granulocytes_159Tb_MAPKAPK2_LPS', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'ncMCs_150Nd_STAT5_GMCSF', 'ncMCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",14
Fold 49,"['MDSCs_154Sm_STAT3_IL246', 'MDSCs_168Er_STAT6_IFNa', 'MDSCs_168Er_STAT6_IL246', 'pDCs_168Er_STAT6_IFNa']",4
