,Fold selected features,Fold nb of features
Fold 61,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 62,['Frequency'],1
Fold 63,"['STAT6', 'NFkB', 'CREB', 'Frequency']",4
Fold 64,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 65,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 66,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 67,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 68,['Frequency'],1
Fold 69,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 70,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 71,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 72,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 73,"['NFkB', 'p38', 'Frequency']",3
Fold 74,['Frequency'],1
Fold 75,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 76,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 77,['Frequency'],1
Fold 78,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 79,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 80,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 81,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 82,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 83,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 84,['Frequency'],1
Fold 85,['Frequency'],1
Fold 86,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 87,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 88,['Frequency'],1
Fold 89,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 90,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 91,"['STAT6', 'NFkB', 'CREB', 'Frequency']",4
Fold 92,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 93,['Frequency'],1
Fold 94,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 95,"['NFkB', 'p38', 'Frequency']",3
Fold 96,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 97,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 98,['Frequency'],1
Fold 99,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 100,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 101,['Frequency'],1
Fold 102,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 103,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 104,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 105,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 106,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 107,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 108,['Frequency'],1
Fold 109,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 110,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 111,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 112,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 113,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 114,"['NFkB', 'p38', 'Frequency']",3
Fold 115,"['STAT6', 'NFkB', 'CREB', 'Frequency']",4
Fold 116,['Frequency'],1
Fold 117,['Frequency'],1
Fold 118,['Frequency'],1
Fold 119,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 120,['Frequency'],1
Fold 121,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 122,['Frequency'],1
Fold 123,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 124,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 125,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 126,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 127,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 128,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 129,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 130,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 131,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 132,['Frequency'],1
Fold 133,['Frequency'],1
Fold 134,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 135,"['NFkB', 'p38', 'Frequency']",3
Fold 136,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 137,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 138,"['STAT6', 'NFkB', 'CREB', 'Frequency']",4
Fold 139,['Frequency'],1
Fold 140,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 141,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 142,['Frequency'],1
Fold 143,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 144,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 145,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 146,"['NFkB', 'p38', 'Frequency']",3
Fold 147,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 148,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 149,"['STAT6', 'NFkB', 'CREB', 'Frequency']",4
Fold 150,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 151,['Frequency'],1
Fold 152,['Frequency'],1
Fold 153,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 154,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 155,['Frequency'],1
Fold 156,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 157,['Frequency'],1
Fold 158,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 159,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 160,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 161,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 162,"['NFkB', 'p38', 'Frequency']",3
Fold 163,['Frequency'],1
Fold 164,['Frequency'],1
Fold 165,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 166,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 167,"['STAT6', 'NFkB', 'CREB', 'Frequency']",4
Fold 168,['Frequency'],1
Fold 169,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 170,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 171,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 172,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 173,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 174,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 175,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 176,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 177,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 178,['Frequency'],1
Fold 179,['Frequency'],1
Fold 180,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 181,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 182,['Frequency'],1
Fold 183,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 184,"['NFkB', 'p38', 'Frequency']",3
Fold 185,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 186,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 187,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 188,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'Frequency']",6
Fold 189,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 190,['Frequency'],1
Fold 191,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 192,"['STAT6', 'NFkB', 'CREB', 'Frequency']",4
Fold 193,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'Frequency']",5
Fold 194,['Frequency'],1
Fold 195,['Frequency'],1
Fold 196,['Frequency'],1
Fold 197,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 198,"['STAT6', 'MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",7
Fold 199,"['STAT6', 'MAPKAPK2', 'NFkB', 'p38', 'CREB', 'Frequency']",6
