,Fold selected features,Fold nb of features
Fold 133,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 134,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 135,"['CREB', 'S6', 'Frequency']",3
Fold 136,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 137,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 138,"['CREB', 'S6', 'Frequency']",3
Fold 139,['S6'],1
Fold 140,"['S6', 'Frequency']",2
Fold 141,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 142,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 143,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 144,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 145,"['S6', 'Frequency']",2
Fold 146,"['CREB', 'S6', 'Frequency']",3
Fold 147,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 148,"['S6', 'Frequency']",2
Fold 149,"['CREB', 'S6', 'Frequency']",3
Fold 150,"['CREB', 'S6', 'Frequency']",3
Fold 151,"['S6', 'Frequency']",2
Fold 152,['S6'],1
Fold 153,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 154,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 155,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 156,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 157,"['CREB', 'p38', 'STAT3', 'S6', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 158,['S6'],1
Fold 159,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 160,"['S6', 'Frequency']",2
Fold 161,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 162,"['CREB', 'S6', 'Frequency']",3
Fold 163,"['CREB', 'p38', 'STAT3', 'S6', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 164,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 165,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 166,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 167,"['CREB', 'S6', 'Frequency']",3
Fold 168,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 169,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 170,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 171,"['S6', 'Frequency']",2
Fold 172,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 173,"['S6', 'Frequency']",2
Fold 174,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 175,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 176,"['CREB', 'S6', 'Frequency']",3
Fold 177,['S6'],1
Fold 178,"['S6', 'Frequency']",2
Fold 179,['S6'],1
Fold 180,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 181,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 182,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 183,"['S6', 'Frequency']",2
Fold 184,"['CREB', 'S6', 'Frequency']",3
Fold 185,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 186,"['S6', 'Frequency']",2
Fold 187,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 188,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 189,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 190,"['S6', 'Frequency']",2
Fold 191,"['S6', 'Frequency']",2
Fold 192,"['CREB', 'S6', 'Frequency']",3
Fold 193,['S6'],1
Fold 194,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 195,"['CREB', 'p38', 'STAT3', 'S6', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 196,['S6'],1
Fold 197,"['CREB', 'S6', 'Frequency']",3
Fold 198,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 199,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
