,Max Proba
cMC_154Sm_pSTAT3_TNFa,0.005
CD4posCD8pos_168Yb_pSTAT6_IL,0.004
CD4TCD45RAneg_150Nd_pSTAT5_IL,0.004
granulocytes_151Eu_pp38_LPS,0.004
intMC_155Gd_pS6_LPS,0.004
Th1_154Sm_pSTAT3_IL,0.004
Th2_150Nd_pSTAT5_IL,0.004
Th2_154Sm_pSTAT3_TNFa,0.004
Th1mem_168Yb_pSTAT6_IL,0.004
CD4TCD45RAneg_Frequency_Unstim,0.004
mDC_159Tb_pMAPKAPK2_LPS,0.004
MDSC_155Gd_pS6_LPS,0.004
ncMc_167Er_pERK12_LPS,0.004
Tregnaive_154Sm_pSTAT3_TNFa,0.004
CD56brightCD16negNK_150Nd_pSTAT5_IL,0.004
MDSC_168Yb_pSTAT6_LPS,0.004
CD4posCD8pos_154Sm_pSTAT3_IL,0.004
Th2_154Sm_pSTAT3_IL,0.003
cMC_CD14posCD16negCCR2pos_149Sm_pCREB_LPS,0.003
pDC_151Eu_pp38_LPS,0.003
Th1naive_154Sm_pSTAT3_IL,0.003
mDC_151Eu_pp38_LPS,0.003
CD4TCD45pos_Frequency_Unstim,0.003
CD7negCD14neg_Frequency_Unstim,0.002
MDSC_159Tb_pMAPKAPK2_LPS,0.002
mDC_154Sm_pSTAT3_LPS,0.002
Th1_168Yb_pSTAT6_IL,0.002
intMC_154Sm_pSTAT3_LPS,0.002
CD4Temra_168Yb_pSTAT6_TNFa,0.002
MDSC_149Sm_pCREB_LPS,0.002
CD8Tcm_154Sm_pSTAT3_IL,0.002
CD4Temra_154Sm_pSTAT3_TNFa,0.002
CD8TnaiveCD45pos_154Sm_pSTAT3_IL,0.002
Tregnaive_154Sm_pSTAT3_IL,0.002
CD8TnaiveCD45RAposCD62Lpos_168Yb_pSTAT6_TNFa,0.001
intMC_154Sm_pSTAT3_IL,0.001
mDC_168Yb_pSTAT6_IL,0.001
CD4TCD45RAneg_154Sm_pSTAT3_LPS,0.001
Th1mem_154Sm_pSTAT3_LPS,0.001
Tcells_154Sm_pSTAT3_IL,0.001
Tregmem_154Sm_pSTAT3_IL,0.001
pDC_154Sm_pSTAT3_TNFa,0.001
CD4Tnaive_150Nd_pSTAT5_IL,0.001
cMC_CD14posCD16negCCR2pos_159Tb_pMAPKAPK2_LPS,0.001
Th1_154Sm_pSTAT3_LPS,0.001
CD4Tnaive_168Yb_pSTAT6_TNFa,0.001
Th1naive_154Sm_pSTAT3_TNFa,0.001
MDSC_150Nd_pSTAT5_LPS,0.001
CD4Temra_168Yb_pSTAT6_IL,0.001
intMC_149Sm_pCREB_LPS,0.001
granulocytes_Frequency_Unstim,0.001
Tregnaive_150Nd_pSTAT5_IL,0.001
ncMc_154Sm_pSTAT3_LPS,0.001
CD8Tcm_168Yb_pSTAT6_IL,0.001
Th17_154Sm_pSTAT3_LPS,0.001
ncMc_159Tb_pMAPKAPK2_LPS,0.001
CD4Temra_150Nd_pSTAT5_IL,0.001
NK_168Yb_pSTAT6_TNFa,0.0
CD4Tnaive_154Sm_pSTAT3_TNFa,0.0
NK_168Yb_pSTAT6_IL,0.0
CD4Tnaive_168Yb_pSTAT6_IL,0.0
CD4Tcm_168Yb_pSTAT6_IL,0.0
CD4negCD8neg_168Yb_pSTAT6_IL,0.0
CD4Tcm_154Sm_pSTAT3_TNFa,0.0
Tregnaive_168Yb_pSTAT6_IL,0.0
NKT_168Yb_pSTAT6_IL,0.0
Tregmem_168Yb_pSTAT6_IL,0.0
CD4Tcm_154Sm_pSTAT3_LPS,0.0
Treg_168Yb_pSTAT6_IL,0.0
Th1mem_168Yb_pSTAT6_TNFa,0.0
CD4Tcells_Frequency_Unstim,0.0
CD4Tnaive_154Sm_pSTAT3_LPS,0.0
Th1_168Yb_pSTAT6_TNFa,0.0
Th1mem_154Sm_pSTAT3_IL,0.0
CD4Tcells_168Yb_pSTAT6_IL,0.0
Th17_168Yb_pSTAT6_IL,0.0
CD4Tem_168Yb_pSTAT6_IL,0.0
Bcells_168Yb_pSTAT6_TNFa,0.0
Th17_154Sm_pSTAT3_IL,0.0
NK_150Nd_pSTAT5_IL,0.0
CD4Tem_154Sm_pSTAT3_LPS,0.0
CD4Tem_154Sm_pSTAT3_IL,0.0
pDC_168Yb_pSTAT6_IL,0.0
Th1_154Sm_pSTAT3_TNFa,0.0
Th2_168Yb_pSTAT6_IL,0.0
Tcells_168Yb_pSTAT6_IL,0.0
Tcells_154Sm_pSTAT3_LPS,0.0
Bcells_168Yb_pSTAT6_IL,0.0
CD4Tcm_168Yb_pSTAT6_TNFa,0.0
CD4Tnaive_154Sm_pSTAT3_IL,0.0
pDC_168Yb_pSTAT6_TNFa,0.0
CD8TnaiveCD45pos_168Yb_pSTAT6_TNFa,0.0
CD4Tcells_154Sm_pSTAT3_LPS,0.0
ncMc_168Yb_pSTAT6_TNFa,0.0
cMC_CD14posCD16negCCR2pos_151Eu_pp38_LPS,0.0
CXCR4pos_neutrophils_168Yb_pSTAT6_TNFa,0.0
CXCR4pos_neutrophils_168Yb_pSTAT6_IL,0.0
CD8Temra_168Yb_pSTAT6_IL,0.0
CD4TCD45RAneg_168Yb_pSTAT6_TNFa,0.0
CD8TmemCD45neg_154Sm_pSTAT3_LPS,0.0
CD4TCD45RAneg_154Sm_pSTAT3_IL,0.0
cMC_CD14posCD16negCCR2pos_168Yb_pSTAT6_TNFa,0.0
CD8TmemCD45neg_168Yb_pSTAT6_IL,0.0
cMC_CD14posCD16negCCR2pos_168Yb_pSTAT6_IL,0.0
CD4TCD45RAneg_168Yb_pSTAT6_IL,0.0
cMC_CD14posCD16negCCR2pos_155Gd_pS6_LPS,0.0
cMC_CD14posCD16negCCR2pos_154Sm_pSTAT3_LPS,0.0
cMC_CD14posCD16negCCR2pos_154Sm_pSTAT3_IL,0.0
CD4TCD45RAneg_154Sm_pSTAT3_TNFa,0.0
ncMc_168Yb_pSTAT6_IL,0.0
cMC_168Yb_pSTAT6_TNFa,0.0
cMC_168Yb_pSTAT6_IL,0.0
cMC_159Tb_pMAPKAPK2_LPS,0.0
cMC_155Gd_pS6_LPS,0.0
cMC_154Sm_pSTAT3_LPS,0.0
cMC_154Sm_pSTAT3_IL,0.0
cMC_151Eu_pp38_LPS,0.0
cMC_149Sm_pCREB_LPS,0.0
CD8TnaiveCD45pos_154Sm_pSTAT3_LPS,0.0
CD8TnaiveCD45RAposCD62Lpos_168Yb_pSTAT6_IL,0.0
CD8TnaiveCD45RAposCD62Lpos_154Sm_pSTAT3_TNFa,0.0
CD8TnaiveCD45RAposCD62Lpos_154Sm_pSTAT3_LPS,0.0
CD8TnaiveCD45RAposCD62Lpos_154Sm_pSTAT3_IL,0.0
CD4TCD45pos_168Yb_pSTAT6_TNFa,0.0
CD8Tem_168Yb_pSTAT6_IL,0.0
CD8Tcm_168Yb_pSTAT6_TNFa,0.0
CD4TCD45pos_168Yb_pSTAT6_IL,0.0
CD4Tcells_154Sm_pSTAT3_TNFa,0.0
ncMc_151Eu_pp38_LPS,0.0
CD56brightCD16negNK_168Yb_pSTAT6_IL,0.0
CD56brightCD16negNK_168Yb_pSTAT6_TNFa,0.0
MDSC_168Yb_pSTAT6_TNFa,0.0
MDSC_168Yb_pSTAT6_IL,0.0
CD56dimCD16posNK_168Yb_pSTAT6_IL,0.0
CD8TnaiveCD45pos_168Yb_pSTAT6_IL,0.0
MDSC_154Sm_pSTAT3_IL,0.0
MDSC_151Eu_pp38_LPS,0.0
mDC_168Yb_pSTAT6_TNFa,0.0
CD8Tcells_154Sm_pSTAT3_LPS,0.0
CD8Tcells_168Yb_pSTAT6_IL,0.0
CD4Tcells_154Sm_pSTAT3_IL,0.0
CD8Tcm_150Nd_pSTAT5_IL,0.0
CD4TCD45pos_154Sm_pSTAT3_IL,0.0
MAITCD8pos_168Yb_pSTAT6_IL,0.0
CD4TCD45pos_154Sm_pSTAT3_LPS,0.0
CD4TCD45pos_154Sm_pSTAT3_TNFa,0.0
intMC_168Yb_pSTAT6_TNFa,0.0
CD8Tcm_154Sm_pSTAT3_LPS,0.0
intMC_168Yb_pSTAT6_IL,0.0
CD8Tcm_154Sm_pSTAT3_TNFa,0.0
intMC_159Tb_pMAPKAPK2_LPS,0.0
CD4Tcm_154Sm_pSTAT3_IL,0.0
granulocytes_168Yb_pSTAT6_TNFa,0.0
granulocytes_168Yb_pSTAT6_IL,0.0
intMC_151Eu_pp38_LPS,0.0
