,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
artificial.62,0.0,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004
artificial.63,0.0,0.003,0.008,0.01,0.01,0.011,0.014,0.016,0.017,0.018
artificial.64,0.0,0.0,0.001,0.003,0.004,0.005,0.004,0.006,0.006,0.005
artificial.65,0.0,0.012,0.013,0.015,0.015,0.015,0.015,0.016,0.015,0.016
artificial.66,0.0,0.017,0.026,0.027,0.027,0.029,0.029,0.027,0.028,0.03
artificial.67,0.0,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007
artificial.68,0.0,0.084,0.105,0.116,0.125,0.129,0.135,0.133,0.138,0.142
artificial.69,0.0,0.002,0.004,0.006,0.006,0.007,0.006,0.008,0.008,0.008
artificial.70,0.0,0.047,0.06,0.071,0.073,0.075,0.074,0.076,0.079,0.076
artificial.71,0.0,0.019,0.022,0.025,0.023,0.026,0.023,0.024,0.024,0.028
artificial.72,0.0,0.019,0.033,0.035,0.035,0.034,0.034,0.034,0.034,0.034
artificial.73,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.002
artificial.74,0.0,0.009,0.012,0.014,0.013,0.016,0.015,0.014,0.015,0.015
artificial.75,0.0,0.018,0.036,0.042,0.047,0.051,0.051,0.054,0.057,0.057
artificial.76,0.0,0.055,0.066,0.073,0.075,0.078,0.08,0.078,0.08,0.081
artificial.77,0.0,0.001,0.001,0.002,0.002,0.001,0.002,0.002,0.002,0.002
artificial.78,0.0,0.02,0.021,0.023,0.025,0.027,0.027,0.028,0.027,0.03
artificial.79,0.0,0.002,0.003,0.003,0.002,0.003,0.002,0.004,0.005,0.006
artificial.80,0.0,0.063,0.077,0.083,0.084,0.084,0.089,0.091,0.091,0.092
artificial.81,0.0,0.04,0.067,0.071,0.075,0.08,0.081,0.082,0.084,0.086
artificial.82,0.0,0.011,0.018,0.023,0.024,0.026,0.026,0.028,0.028,0.028
artificial.83,0.0,0.018,0.034,0.039,0.043,0.047,0.054,0.051,0.051,0.055
artificial.84,0.0,0.016,0.017,0.019,0.021,0.022,0.021,0.022,0.023,0.022
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
artificial.87,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002
artificial.88,0.0,0.017,0.023,0.023,0.022,0.022,0.023,0.022,0.025,0.024
artificial.89,0.0,0.102,0.177,0.192,0.209,0.216,0.217,0.222,0.22,0.229
artificial.90,0.0,0.039,0.05,0.058,0.058,0.061,0.065,0.063,0.064,0.068
artificial.91,0.0,0.002,0.001,0.001,0.002,0.002,0.001,0.002,0.002,0.003
artificial.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.0,0.006,0.013,0.015,0.017,0.019,0.019,0.02,0.022,0.02
artificial.94,0.0,0.002,0.003,0.001,0.002,0.001,0.002,0.002,0.002,0.002
artificial.95,0.0,0.001,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006
artificial.96,0.0,0.0,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.001
artificial.97,0.0,0.01,0.013,0.015,0.017,0.017,0.016,0.017,0.018,0.018
artificial.98,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.99,0.0,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
artificial.100,0.0,0.012,0.025,0.032,0.034,0.036,0.04,0.041,0.042,0.045
artificial.101,0.0,0.019,0.026,0.029,0.032,0.035,0.038,0.037,0.04,0.039
artificial.102,0.0,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.006
artificial.103,0.0,0.022,0.041,0.047,0.052,0.057,0.056,0.063,0.066,0.068
artificial.104,0.0,0.015,0.024,0.029,0.033,0.037,0.039,0.038,0.04,0.042
artificial.105,0.0,0.007,0.012,0.014,0.017,0.017,0.018,0.016,0.018,0.019
artificial.106,0.0,0.03,0.037,0.039,0.04,0.041,0.043,0.044,0.043,0.045
artificial.107,0.0,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.108,0.0,0.007,0.012,0.018,0.021,0.021,0.022,0.025,0.023,0.026
artificial.109,0.0,0.212,0.238,0.249,0.255,0.26,0.259,0.264,0.27,0.272
artificial.110,0.0,0.012,0.027,0.033,0.037,0.039,0.042,0.041,0.044,0.043
artificial.111,0.0,0.002,0.002,0.003,0.003,0.005,0.005,0.004,0.005,0.005
artificial.112,0.0,0.063,0.084,0.085,0.089,0.091,0.098,0.097,0.1,0.099
artificial.113,0.0,0.003,0.004,0.007,0.007,0.007,0.008,0.008,0.009,0.009
artificial.114,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.115,0.0,0.008,0.01,0.012,0.013,0.013,0.013,0.014,0.014,0.014
artificial.116,0.0,0.079,0.094,0.102,0.104,0.108,0.109,0.11,0.111,0.112
artificial.117,0.0,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004
artificial.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.120,0.0,0.019,0.027,0.029,0.033,0.034,0.033,0.034,0.039,0.039
artificial.121,0.0,0.021,0.024,0.028,0.03,0.03,0.029,0.028,0.031,0.032
artificial.122,0.0,0.002,0.003,0.006,0.005,0.006,0.007,0.006,0.006,0.008
artificial.123,0.0,0.001,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.124,0.0,0.027,0.033,0.034,0.035,0.036,0.037,0.039,0.038,0.04
artificial.125,0.0,0.008,0.014,0.016,0.014,0.015,0.014,0.015,0.016,0.018
artificial.126,0.0,0.001,0.002,0.003,0.003,0.004,0.004,0.003,0.003,0.004
artificial.127,0.0,0.004,0.009,0.012,0.014,0.017,0.016,0.017,0.02,0.021
artificial.128,0.0,0.046,0.061,0.063,0.064,0.066,0.066,0.069,0.074,0.071
artificial.129,0.0,0.002,0.005,0.009,0.009,0.01,0.013,0.013,0.014,0.015
artificial.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.131,0.0,0.171,0.205,0.215,0.222,0.223,0.232,0.227,0.232,0.239
artificial.132,0.0,0.007,0.011,0.011,0.013,0.013,0.013,0.013,0.013,0.013
artificial.133,0.0,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004
artificial.134,0.0,0.001,0.001,0.003,0.003,0.003,0.003,0.004,0.005,0.006
artificial.135,0.0,0.007,0.018,0.021,0.023,0.023,0.024,0.024,0.025,0.023
artificial.136,0.0,0.022,0.029,0.037,0.039,0.039,0.04,0.04,0.04,0.042
artificial.137,0.0,0.126,0.159,0.159,0.162,0.164,0.168,0.169,0.168,0.173
artificial.138,0.0,0.01,0.017,0.018,0.019,0.021,0.021,0.021,0.022,0.021
artificial.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.140,0.0,0.015,0.027,0.032,0.034,0.034,0.039,0.04,0.041,0.041
artificial.141,0.0,0.003,0.004,0.005,0.005,0.006,0.005,0.006,0.005,0.005
artificial.142,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.143,0.0,0.005,0.012,0.015,0.018,0.021,0.021,0.022,0.024,0.026
artificial.144,0.0,0.005,0.007,0.01,0.01,0.01,0.01,0.011,0.011,0.012
artificial.145,0.0,0.068,0.107,0.116,0.129,0.13,0.128,0.131,0.132,0.132
artificial.146,0.0,0.001,0.002,0.002,0.003,0.005,0.005,0.005,0.006,0.006
artificial.147,0.0,0.004,0.01,0.011,0.011,0.011,0.012,0.011,0.011,0.014
artificial.148,0.0,0.014,0.019,0.021,0.021,0.022,0.021,0.02,0.021,0.022
artificial.149,0.0,0.0,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.006
artificial.150,0.0,0.062,0.072,0.079,0.081,0.081,0.085,0.087,0.085,0.087
artificial.151,0.0,0.009,0.015,0.015,0.015,0.016,0.017,0.019,0.017,0.017
artificial.152,0.0,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003
artificial.153,0.0,0.026,0.034,0.039,0.041,0.04,0.041,0.042,0.046,0.046
artificial.154,0.0,0.026,0.032,0.035,0.035,0.037,0.036,0.036,0.035,0.036
artificial.155,0.0,0.032,0.044,0.054,0.06,0.064,0.068,0.069,0.072,0.078
artificial.156,0.0,0.001,0.001,0.002,0.003,0.004,0.004,0.006,0.005,0.006
artificial.157,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
artificial.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
