,Mann-Whitney U-test,p-value
ALPP,12.0,0.004586392080253494
XRCC4,12.0,0.004586392080253494
TIMP1,12.0,0.004586392080253494
CSTB,12.0,0.004586392080253494
SIGLEC7,12.0,0.004586392080253494
CTSH,12.0,0.004586392080253494
CLEC4D,12.0,0.004586392080253494
VSIG4,12.0,0.004586392080253494
ADGRG2,88.0,0.004586392080253494
CPE,87.0,0.00579535854433471
FCAR,13.0,0.00579535854433471
ICAM2,13.0,0.00579535854433471
FABP4,13.0,0.00579535854433471
SLC39A14,13.0,0.00579535854433471
CCL15,13.0,0.00579535854433471
CASP1,13.0,0.00579535854433471
IFNL1,13.0,0.00579535854433471
EGFL7,13.0,0.00579535854433471
CDH2,13.0,0.00579535854433471
IFNLR1,13.0,0.00579535854433471
SSB,13.0,0.00579535854433471
ST6GAL1,13.0,0.00579535854433471
TFPI2,13.0,0.00579535854433471
IL16,13.0,0.00579535854433471
OLR1,13.0,0.00579535854433471
TNFSF14,13.0,0.00579535854433471
THBS2,13.0,0.00579535854433471
SERPINB8,13.0,0.00579535854433471
ULBP2,13.0,0.00579535854433471
CD300E,13.0,0.00579535854433471
ATF2,13.0,0.00579535854433471
GDF15,13.0,0.00579535854433471
VSTM1,13.0,0.00579535854433471
LEP,13.0,0.00579535854433471
PRCP,13.0,0.00579535854433471
CD27,14.0,0.00728455700947966
NAMPT,14.0,0.00728455700947966
LAMP3,14.0,0.00728455700947966
AMY2A,86.0,0.00728455700947966
CD38,14.0,0.00728455700947966
DEFA1_DEFA1B,14.0,0.00728455700947966
CTSV,86.0,0.00728455700947966
LPCAT2,14.0,0.00728455700947966
DCTPP1,14.0,0.00728455700947966
SIGLEC5,14.0,0.00728455700947966
APOM,86.0,0.00728455700947966
CEACAM3,14.0,0.00728455700947966
SIGLEC6,14.0,0.00728455700947966
CD5,14.0,0.00728455700947966
LIF,14.0,0.00728455700947966
LY9,14.0,0.00728455700947966
SETMAR,14.0,0.00728455700947966
IL6R,14.0,0.00728455700947966
CXCL9,14.0,0.00728455700947966
GZMA,14.0,0.00728455700947966
VWF,15.0,0.009108496398030965
IL18R1,15.0,0.009108496398030965
TMSB10,15.0,0.009108496398030965
MSLN,15.0,0.009108496398030965
ING1,15.0,0.009108496398030965
IL18BP,15.0,0.009108496398030965
KIR2DL3,15.0,0.009108496398030965
REG3A,15.0,0.009108496398030965
HGF,15.0,0.009108496398030965
RASSF2,15.0,0.009108496398030965
GBP2,15.0,0.009108496398030965
FURIN,15.0,0.009108496398030965
COLEC12,15.0,0.009108496398030965
PON3,85.0,0.009108496398030965
ANGPTL1,15.0,0.009108496398030965
FSTL3,15.0,0.009108496398030965
HPGDS,85.0,0.009108496398030965
SFTPA2,15.0,0.009108496398030965
ELOA,15.0,0.009108496398030965
AREG,15.0,0.009108496398030965
C1QTNF1,15.0,0.009108496398030965
CCL3,16.0,0.011329696684474665
PILRA,16.0,0.011329696684474665
ADA2,16.0,0.011329696684474665
VEGFA,16.0,0.011329696684474665
IL4R,16.0,0.011329696684474665
ARID4B,16.0,0.011329696684474665
LGMN,16.0,0.011329696684474665
GRN,16.0,0.011329696684474665
ACP5,16.0,0.011329696684474665
S100A12,16.0,0.011329696684474665
ADAM8,16.0,0.011329696684474665
LRIG1,16.0,0.011329696684474665
EGLN1,16.0,0.011329696684474665
CANT1,16.0,0.011329696684474665
CHI3L1,16.0,0.011329696684474665
RNASE3,16.0,0.011329696684474665
AMY2B,84.0,0.011329696684474665
SRP14,16.0,0.011329696684474665
TINAGL1,16.0,0.011329696684474665
TNFRSF10B,16.0,0.011329696684474665
TXNDC15,16.0,0.011329696684474665
PGLYRP1,16.0,0.011329696684474665
AGRN,16.0,0.011329696684474665
DDAH1,16.0,0.011329696684474665
CNTN1,84.0,0.011329696684474665
MAD1L1,16.0,0.011329696684474665
LYAR,16.0,0.011329696684474665
TNFRSF6B,16.0,0.011329696684474665
ICAM3,16.0,0.011329696684474665
HNMT,16.0,0.011329696684474665
CD70,16.0,0.011329696684474665
RELT,16.5,0.01257783876337894
JUN,17.0,0.014019277113959953
CTRC,83.0,0.014019277113959953
DPEP2,17.0,0.014019277113959953
CRIM1,17.0,0.014019277113959953
HAVCR1,17.0,0.014019277113959953
CEBPB,17.0,0.014019277113959953
DPY30,17.0,0.014019277113959953
GGH,17.0,0.014019277113959953
GFRA1,17.0,0.014019277113959953
CRTAC1,83.0,0.014019277113959953
SFRP1,17.0,0.014019277113959953
BTN3A2,17.0,0.014019277113959953
PADI2,17.0,0.014019277113959953
CA3,17.0,0.014019277113959953
NCR1,17.0,0.014019277113959953
PRTN3,17.0,0.014019277113959953
SDC1,17.0,0.014019277113959953
MARCO,17.0,0.014019277113959953
SH2D1A,17.0,0.014019277113959953
APEX1,17.0,0.014019277113959953
SLITRK2,17.0,0.014019277113959953
WARS,17.0,0.014019277113959953
SNCG,17.0,0.014019277113959953
SPINK1,17.0,0.014019277113959953
CD1C,83.0,0.014019277113959953
CD163,17.0,0.014019277113959953
CD177,17.0,0.014019277113959953
SPON2,17.0,0.014019277113959953
TIGAR,18.0,0.017257456083119765
BRK1,18.0,0.017257456083119765
CEACAM5,18.0,0.017257456083119765
STC1,18.0,0.017257456083119765
DTX3,18.0,0.017257456083119765
PLA2G15,18.0,0.017257456083119765
GZMH,18.0,0.017257456083119765
CES1,18.0,0.017257456083119765
ADGRE2,18.0,0.017257456083119765
EPHB4,18.0,0.017257456083119765
VCAM1,18.0,0.017257456083119765
TREM2,18.0,0.017257456083119765
CTSZ,18.0,0.017257456083119765
TPP1,18.0,0.017257456083119765
OSM,18.0,0.017257456083119765
FEN1,18.0,0.017257456083119765
ANGPTL4,18.0,0.017257456083119765
SLAMF8,18.0,0.017257456083119765
GZMB,18.0,0.017257456083119765
VMO1,18.0,0.017257456083119765
TNFSF13,18.0,0.017257456083119765
ITGB2,18.0,0.017257456083119765
IL13RA1,18.0,0.017257456083119765
CCL8,18.0,0.017257456083119765
MPO,18.0,0.017257456083119765
LIFR,18.0,0.017257456083119765
LTBP2,18.0,0.017257456083119765
NID1,18.0,0.017257456083119765
CLEC5A,19.0,0.0211339281291611
S100P,19.0,0.0211339281291611
CALB2,19.0,0.0211339281291611
TGFA,19.0,0.0211339281291611
CHEK2,19.0,0.0211339281291611
GLRX,19.0,0.0211339281291611
SELE,19.0,0.0211339281291611
CLC,19.0,0.0211339281291611
OGFR,19.0,0.0211339281291611
KRT19,19.0,0.0211339281291611
TNFRSF13C,19.0,0.0211339281291611
SCARB2,19.0,0.0211339281291611
ALDH1A1,19.0,0.0211339281291611
NFASC,19.0,0.0211339281291611
CDHR5,19.0,0.0211339281291611
CRHBP,19.0,0.0211339281291611
PILRB,19.0,0.0211339281291611
AGER,19.0,0.0211339281291611
PDGFRA,19.0,0.0211339281291611
OSMR,19.0,0.0211339281291611
IGFBP4,19.0,0.0211339281291611
CXCL11,20.0,0.025748080821108063
ITGAV,80.0,0.025748080821108063
FGF21,20.0,0.025748080821108063
SFTPA1,20.0,0.025748080821108063
XCL1,20.0,0.025748080821108063
ANXA5,20.0,0.025748080821108063
CLEC7A,20.0,0.025748080821108063
FCRL6,20.0,0.025748080821108063
INHBC,20.0,0.025748080821108063
FCRL2,20.0,0.025748080821108063
FBP1,20.0,0.025748080821108063
TNXB,80.0,0.025748080821108063
LILRA2,20.0,0.025748080821108063
FOLR2,20.0,0.025748080821108063
CCL14,20.0,0.025748080821108063
CDON,80.0,0.025748080821108063
IGFBPL1,20.0,0.025748080821108063
PLIN1,20.0,0.025748080821108063
DDX58,20.0,0.025748080821108063
PQBP1,20.0,0.025748080821108063
CLEC11A,20.0,0.025748080821108063
MNDA,20.0,0.025748080821108063
MMP9,20.0,0.025748080821108063
LGALS3,20.0,0.025748080821108063
RRM2,20.0,0.025748080821108063
CHRDL1,20.0,0.025748080821108063
MDK,20.0,0.025748080821108063
FUS,20.0,0.025748080821108063
WAS,80.0,0.025748080821108063
CD74,20.0,0.025748080821108063
SOST,21.0,0.031209012771740218
SPP1,21.0,0.031209012771740218
AGR2,21.0,0.031209012771740218
CNTN5,79.0,0.031209012771740218
CD14,21.0,0.031209012771740218
TNFRSF4,21.0,0.031209012771740218
CXCL16,21.0,0.031209012771740218
IFNG,21.0,0.031209012771740218
EPHA2,21.0,0.031209012771740218
VNN2,21.0,0.031209012771740218
PFDN2,21.0,0.031209012771740218
CEACAM8,21.0,0.031209012771740218
PLTP,79.0,0.031209012771740218
NBN,21.0,0.031209012771740218
CTSC,21.0,0.031209012771740218
ENG,79.0,0.031209012771740218
CALCA,21.0,0.031209012771740218
FST,21.0,0.031209012771740218
FKBP4,21.0,0.031209012771740218
WFDC2,21.0,0.031209012771740218
LRRC25,21.0,0.031209012771740218
CLSPN,21.0,0.031209012771740218
ESM1,21.0,0.031209012771740218
CNPY2,21.0,0.031209012771740218
ATP6AP2,21.0,0.031209012771740218
IL32,21.0,0.031209012771740218
CST5,22.0,0.03763531378731424
LAIR2,22.0,0.03763531378731424
ERBB3,22.0,0.03763531378731424
LBR,22.0,0.03763531378731424
ILKAP,22.0,0.03763531378731424
IL24,22.0,0.03763531378731424
IL1B,22.0,0.03763531378731424
IL17C,22.0,0.03763531378731424
NEFL,22.0,0.03763531378731424
TIE1,22.0,0.03763531378731424
NTRK3,78.0,0.03763531378731424
PSIP1,22.0,0.03763531378731424
RARRES2,22.0,0.03763531378731424
RBKS,22.0,0.03763531378731424
RCOR1,22.0,0.03763531378731424
GALNT3,22.0,0.03763531378731424
FLT1,22.0,0.03763531378731424
PCSK9,22.0,0.03763531378731424
GCNT1,22.0,0.03763531378731424
ZBTB17,22.0,0.03763531378731424
CCL18,22.0,0.03763531378731424
CPA2,78.0,0.03763531378731424
BTN2A1,22.0,0.03763531378731424
ADAMTS16,22.0,0.03763531378731424
AZU1,22.0,0.03763531378731424
HDGF,23.0,0.04515456962427901
DKKL1,23.0,0.04515456962427901
PDCD1LG2,23.0,0.04515456962427901
LILRA5,23.0,0.04515456962427901
VIM,23.0,0.04515456962427901
TP53,23.0,0.04515456962427901
PARP1,23.0,0.04515456962427901
OMG,77.0,0.04515456962427901
LAIR1,23.0,0.04515456962427901
C2,23.0,0.04515456962427901
ENPP5,77.0,0.04515456962427901
THOP1,23.0,0.04515456962427901
CD302,23.0,0.04515456962427901
CCL23,23.0,0.04515456962427901
SEMA7A,23.0,0.04515456962427901
SIRPA,23.0,0.04515456962427901
IL10RA,23.0,0.04515456962427901
RBP5,23.0,0.04515456962427901
CSF3,23.0,0.04515456962427901
EFNA4,23.0,0.04515456962427901
CST7,23.0,0.04515456962427901
XG,23.0,0.04515456962427901
OXT,24.0,0.05381236601214543
CREG1,24.0,0.053902557169387175
EPS8L2,24.0,0.053902557169387175
TLR3,24.0,0.053902557169387175
NECTIN2,24.0,0.053902557169387175
ASGR1,24.0,0.053902557169387175
ACP6,24.0,0.053902557169387175
CD97,24.0,0.053902557169387175
HLA-DRA,24.0,0.053902557169387175
TCN2,24.0,0.053902557169387175
CST3,24.0,0.053902557169387175
TRIAP1,24.0,0.053902557169387175
LRPAP1,24.0,0.053902557169387175
NPM1,24.0,0.053902557169387175
AMBN,76.0,0.053902557169387175
SMPD1,24.0,0.053902557169387175
LBP,24.0,0.053902557169387175
LAP3,24.0,0.053902557169387175
BCAN,76.0,0.053902557169387175
TNFRSF14,24.0,0.053902557169387175
CLEC6A,24.0,0.053902557169387175
SCARB1,24.0,0.053902557169387175
TNFSF12,76.0,0.053902557169387175
METAP1,24.0,0.053902557169387175
FMNL1,24.0,0.053902557169387175
CCDC80,24.0,0.053902557169387175
ARSA,24.0,0.053902557169387175
MUC13,25.0,0.06402210128302689
HEBP1,25.0,0.06402210128302689
TFRC,25.0,0.06402210128302689
MAPK9,25.0,0.06402210128302689
VAT1,25.0,0.06402210128302689
CA6,75.0,0.06402210128302689
MMP3,75.0,0.06402210128302689
UMOD,75.0,0.06402210128302689
RUVBL1,25.0,0.06402210128302689
FGR,25.0,0.06402210128302689
SAMD9L,25.0,0.06402210128302689
IGF2R,25.0,0.06402210128302689
CFC1,25.0,0.06402210128302689
ITGA11,75.0,0.06402210128302689
PSME2,25.0,0.06402210128302689
BCAM,25.0,0.06402210128302689
PIGR,25.0,0.06402210128302689
REG1B,25.0,0.06402210128302689
IL15,25.0,0.06402210128302689
DDC,75.0,0.06402210128302689
LTA4H,25.0,0.06402210128302689
FUT3_FUT5,25.0,0.06402210128302689
PRSS8,25.0,0.06402210128302689
ADM,26.0,0.07566157214388704
CNTN4,74.0,0.07566157214388704
ADGRG1,26.0,0.07566157214388704
MTPN,74.0,0.07566157214388704
LYN,74.0,0.07566157214388704
ITGAM,26.0,0.07566157214388704
KIT,74.0,0.07566157214388704
KLK1,74.0,0.07566157214388704
ARG1,26.0,0.07566157214388704
MICB_MICA,26.0,0.07566157214388704
ADCYAP1R1,74.0,0.07566157214388704
IFNGR1,26.0,0.07566157214388704
SMOC1,26.0,0.07566157214388704
TMPRSS15,74.0,0.07566157214388704
LPO,26.0,0.07566157214388704
MPIG6B,74.0,0.07566157214388704
EDA2R,26.0,0.07566157214388704
GALNT10,26.0,0.07566157214388704
THBD,26.0,0.07566157214388704
B4GALT1,26.0,0.07566157214388704
SCLY,26.0,0.07566157214388704
CXCL12,26.0,0.07566157214388704
NMNAT1,26.0,0.07566157214388704
C19orf12,26.0,0.07566157214388704
NOS1,26.0,0.07566157214388704
NOTCH1,26.0,0.07566157214388704
WFIKKN2,74.0,0.07566157214388704
GBP4,27.0,0.08885290847904963
PDCD5,27.0,0.08897301170181328
RSPO3,27.0,0.08897301170181328
GGA1,27.0,0.08897301170181328
SPINT1,27.0,0.08897301170181328
ROBO2,73.0,0.08897301170181328
COPE,27.0,0.08897301170181328
BSG,27.0,0.08897301170181328
GPR37,27.0,0.08897301170181328
OSCAR,27.0,0.08897301170181328
TNFSF11,73.0,0.08897301170181328
PROK1,27.0,0.08897301170181328
CRELD2,27.0,0.08897301170181328
CD4,27.0,0.08897301170181328
CRHR1,73.0,0.08897301170181328
FOSB,27.0,0.08897301170181328
CD63,27.0,0.08897301170181328
IL1R2,73.0,0.08897301170181328
PTK7,27.0,0.08897301170181328
PTX3,27.0,0.08897301170181328
SSC5D,27.0,0.08897301170181328
MANSC1,27.0,0.08897301170181328
CNDP1,73.0,0.08897301170181328
TFF3,27.0,0.08897301170181328
GHRHR,27.0,0.08897301170181328
VCAN,27.0,0.08897301170181328
TIMP4,27.0,0.08897301170181328
CBLN4,73.0,0.08897301170181328
CGREF1,27.0,0.08897301170181328
HSD11B1,73.0,0.08897301170181328
NINJ1,27.0,0.08897301170181328
KYNU,28.0,0.10410988966022681
PROC,72.0,0.10410988966022681
CD164,28.0,0.10410988966022681
GCG,28.0,0.10410988966022681
GDF2,72.0,0.10410988966022681
MFAP3,28.0,0.10410988966022681
LHB,28.0,0.10410988966022681
SEMA4C,28.0,0.10410988966022681
TNFSF13B,28.0,0.10410988966022681
PGF,28.0,0.10410988966022681
ACY1,28.0,0.10410988966022681
GFOD2,28.0,0.10410988966022681
PRTG,72.0,0.10410988966022681
SULT2A1,28.0,0.10410988966022681
CEACAM21,28.0,0.10410988966022681
HLA-E,28.0,0.10410988966022681
FLT4,28.0,0.10410988966022681
IL1A,28.0,0.10410988966022681
MERTK,28.0,0.10410988966022681
GMPR,72.0,0.10410988966022681
ANXA10,28.0,0.10410988966022681
AMFR,29.0,0.12122450301291662
IL1RL1,29.0,0.12122450301291662
EGFR,71.0,0.12122450301291662
AMN,29.0,0.12122450301291662
NOTCH3,29.0,0.12122450301291662
COL18A1,29.0,0.12122450301291662
TYMP,29.0,0.12122450301291662
CXADR,29.0,0.12122450301291662
ITM2A,29.0,0.12122450301291662
ADA,29.0,0.12122450301291662
PTN,29.0,0.12122450301291662
SEMA3F,29.0,0.12122450301291662
CTSO,29.0,0.12122450301291662
CDH1,29.0,0.12122450301291662
PSME1,29.0,0.12122450301291662
KLK6,71.0,0.12122450301291662
DKK1,29.0,0.12122450301291662
CPM,71.0,0.12122450301291662
CXCL17,29.0,0.12122450301291662
CCL22,29.0,0.12122450301291662
BCL2L11,29.0,0.12122450301291662
DCTN2,29.0,0.12122450301291662
TGFBI,29.0,0.12122450301291662
RSPO1,29.0,0.12122450301291662
LRP11,29.0,0.12122450301291662
SLAMF1,29.0,0.12122450301291662
TPT1,71.0,0.12122450301291662
LHPP,29.0,0.12122450301291662
CCL26,29.0,0.12122450301291662
CLEC1A,30.0,0.14046504815835495
IL1R1,30.0,0.14046504815835495
ANXA3,30.0,0.14046504815835495
FUCA1,30.0,0.14046504815835495
TNFRSF12A,30.0,0.14046504815835495
DKK4,30.0,0.14046504815835495
GAS6,30.0,0.14046504815835495
FABP5,30.0,0.14046504815835495
BAMBI,30.0,0.14046504815835495
VTCN1,30.0,0.14046504815835495
ISM1,30.0,0.14046504815835495
PEAR1,70.0,0.14046504815835495
FAM3C,30.0,0.14046504815835495
SERPINB1,30.0,0.14046504815835495
PLAT,30.0,0.14046504815835495
CD200R1,30.0,0.14046504815835495
PLXDC1,70.0,0.14046504815835495
GPC5,70.0,0.14046504815835495
TIMD4,30.0,0.14046504815835495
TFF1,30.0,0.14046504815835495
IKZF2,30.0,0.14046504815835495
LAYN,30.5,0.15077333785344002
LRRN1,69.0,0.1618146063370115
IGF1R,31.0,0.16197241048012612
CDHR2,31.0,0.16197241048012612
TGM2,31.0,0.16197241048012612
IGSF8,31.0,0.16197241048012612
TIMP3,31.0,0.16197241048012612
CRTAM,31.0,0.16197241048012612
CD59,31.0,0.16197241048012612
PPY,31.0,0.16197241048012612
WIF1,31.0,0.16197241048012612
CPPED1,31.0,0.16197241048012612
PLA2G2A,31.0,0.16197241048012612
DBI,31.0,0.16197241048012612
OMD,31.0,0.16197241048012612
SCP2,31.0,0.16197241048012612
NPTXR,69.0,0.16197241048012612
COL6A3,31.0,0.16197241048012612
NFKBIE,31.0,0.16197241048012612
IL19,31.0,0.16197241048012612
APLP1,69.0,0.16197241048012612
GUCA2A,69.0,0.16197241048012612
EIF5A,31.0,0.16197241048012612
FCGR2A,31.0,0.16197241048012612
CCL4,31.0,0.16197241048012612
LRP1,31.0,0.16197241048012612
GSTP1,31.0,0.16197241048012612
TSLP,32.0,0.18571128044479945
SKAP2,68.0,0.18587673236587576
IGFBP7,32.0,0.18587673236587576
SUSD1,68.0,0.18587673236587576
RARRES1,32.0,0.18587673236587576
PON2,32.0,0.18587673236587576
CES2,32.0,0.18587673236587576
CD28,32.0,0.18587673236587576
KLK4,32.0,0.18587673236587576
PDCD1,32.0,0.18587673236587576
PCDH17,32.0,0.18587673236587576
ASAH2,68.0,0.18587673236587576
SPINK4,32.0,0.18587673236587576
ANPEP,68.0,0.18587673236587576
LTO1,32.0,0.18587673236587576
CDH6,68.0,0.18587673236587576
HK2,32.0,0.18587673236587576
CCL27,32.0,0.18587673236587576
CA14,68.0,0.18587673236587576
SESTD1,68.0,0.18587673236587576
CAMKK1,32.0,0.18587673236587576
ICAM5,32.0,0.18587673236587576
CASP8,32.0,0.18587673236587576
MET,68.0,0.18587673236587576
NUCB2,32.0,0.18587673236587576
LYPD8,32.0,0.18587673236587576
RABEPK,32.0,0.18587673236587576
COL9A1,68.0,0.18587673236587576
CX3CL1,32.0,0.18587673236587576
FRZB,32.0,0.18587673236587576
CPVL,32.0,0.18587673236587576
FOLR3,32.0,0.18587673236587576
FOLR1,32.0,0.18587673236587576
CGA,32.0,0.18587673236587576
WASF3,68.0,0.18587673236587576
FKBP5,32.0,0.18587673236587576
FAS,32.0,0.18587673236587576
CPB1,68.0,0.18587673236587576
DCTN1,68.0,0.18587673236587576
ENTPD6,32.0,0.18587673236587576
ADAMTS15,32.0,0.18587673236587576
EREG,32.0,0.18587673236587576
BID,33.0,0.21229383619233155
IDUA,33.0,0.21229383619233155
CDH5,67.0,0.21229383619233155
WISP2,33.0,0.21229383619233155
PRKRA,33.0,0.21229383619233155
IL10RB,33.0,0.21229383619233155
RGMA,67.0,0.21229383619233155
IL12A_IL12B,33.0,0.21229383619233155
DPT,33.0,0.21229383619233155
CLEC14A,33.0,0.21229383619233155
CD22,33.0,0.21229383619233155
SLAMF6,33.0,0.21229383619233155
IL2,33.0,0.21229383619233155
SMAD5,67.0,0.21229383619233155
PCOLCE,67.0,0.21229383619233155
BLMH,33.0,0.21229383619233155
FMR1,33.0,0.21229383619233155
IL6ST,33.0,0.21229383619233155
CRIP2,33.0,0.21229383619233155
FABP1,33.0,0.21229383619233155
LRMP,67.0,0.21229383619233155
ST3GAL1,33.0,0.21229383619233155
ANG,33.0,0.21229383619233155
HSPB1,67.0,0.21229383619233155
CD274,33.0,0.21229383619233155
XPNPEP2,67.0,0.21229383619233155
TGFBR2,33.0,0.21229383619233155
GSTA3,33.0,0.21229383619233155
PLA2G7,66.0,0.24114462621608423
HSPB6,34.0,0.24132159301718004
BIRC2,66.0,0.24132159301718004
JCHAIN,34.0,0.24132159301718004
ITGB5,66.0,0.24132159301718004
ITGB1,66.0,0.24132159301718004
ITGA6,66.0,0.24132159301718004
KLK14,34.0,0.24132159301718004
AMIGO2,34.0,0.24132159301718004
IL34,34.0,0.24132159301718004
CD6,34.0,0.24132159301718004
IL22RA1,34.0,0.24132159301718004
GKN1,34.0,0.24132159301718004
FKBP1B,66.0,0.24132159301718004
BLVRB,34.0,0.24132159301718004
SORCS2,34.0,0.24132159301718004
S100A16,34.0,0.24132159301718004
DSG3,66.0,0.24132159301718004
CA12,34.0,0.24132159301718004
NCS1,66.0,0.24132159301718004
SERPINE1,34.0,0.24132159301718004
NTRK2,66.0,0.24132159301718004
MZT1,66.0,0.24132159301718004
MRPL46,66.0,0.24132159301718004
ADAMTS13,66.0,0.24132159301718004
MAP3K5,66.0,0.24132159301718004
DFFA,34.0,0.24132159301718004
ACTA2,34.0,0.24132159301718004
F3,34.0,0.24132159301718004
F9,34.0,0.24132159301718004
CLSTN2,66.0,0.24132159301718004
TPPP3,34.0,0.24132159301718004
CD83,34.0,0.24132159301718004
PPP3R1,34.0,0.24132159301718004
LDLR,34.0,0.24132159301718004
MATN3,34.0,0.24132159301718004
AIF1,34.0,0.24132159301718004
CDH17,66.0,0.24132159301718004
CHRDL2,34.0,0.24132159301718004
PSRC1,66.0,0.24132159301718004
HS3ST3B1,34.0,0.24132159301718004
IL10,34.0,0.24132159301718004
PSMD9,34.0,0.24132159301718004
BAIAP2,34.0,0.24132159301718004
TACSTD2,35.0,0.27303633975118835
CD55,35.0,0.27303633975118835
CLTA,35.0,0.27303633975118835
CXCL5,65.0,0.27303633975118835
GYS1,65.0,0.27303633975118835
DDR1,35.0,0.27303633975118835
LILRB2,35.0,0.27303633975118835
BOC,65.0,0.27303633975118835
INPP1,35.0,0.27303633975118835
CSF2RA,35.0,0.27303633975118835
CLPS,35.0,0.27303633975118835
NFATC3,35.0,0.27303633975118835
TP53INP1,65.0,0.27303633975118835
HSPA1A,35.0,0.27303633975118835
SORD,35.0,0.27303633975118835
FGF23,35.0,0.27303633975118835
REG4,35.0,0.27303633975118835
SPINT2,35.0,0.27303633975118835
PLIN3,35.0,0.27303633975118835
WASF1,65.0,0.27303633975118835
IGFBP3,65.0,0.27303633975118835
PLA2G1B,65.0,0.27303633975118835
CELA3A,65.0,0.27303633975118835
TSHB,65.0,0.27303633975118835
THPO,65.0,0.27303633975118835
EPHA1,35.0,0.27303633975118835
CST6,65.0,0.27303633975118835
MDGA1,65.0,0.27303633975118835
TXNDC5,35.0,0.27303633975118835
CDKN2D,65.0,0.27303633975118835
MFGE8,35.0,0.27303633975118835
CASP2,65.0,0.27303633975118835
HYOU1,35.0,0.27303633975118835
AFP,65.0,0.27303633975118835
GSTA1,35.0,0.27303633975118835
MPHOSPH8,35.0,0.27303633975118835
MOG,64.0,0.3074894566186813
BAG6,64.0,0.3074894566186813
